"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the deployment of the charm.","904814","test_build_and_deploy","tests.integration","Tue Sep 03 02:20:20 UTC 2024","broken","Tue Sep 03 02:35:25 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Tue Sep 03 02:35:06 UTC 2024","skipped","Tue Sep 03 02:35:06 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","136688","test_deploy_edge","tests.integration","Tue Sep 03 02:20:01 UTC 2024","passed","Tue Sep 03 02:22:17 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Tue Sep 03 02:27:40 UTC 2024","skipped","Tue Sep 03 02:27:40 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Tue Sep 03 02:45:03 UTC 2024","skipped","Tue Sep 03 02:45:03 UTC 2024","","test_exporter","",""
"Test the database relation.","0","test_tls","tests.integration","Tue Sep 03 02:35:25 UTC 2024","skipped","Tue Sep 03 02:35:25 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Tue Sep 03 02:35:25 UTC 2024","skipped","Tue Sep 03 02:35:25 UTC 2024","","test_node_port","",""
"Test the database relation.","902069","test_database_relation","tests.integration","Tue Sep 03 02:19:56 UTC 2024","broken","Tue Sep 03 02:34:58 UTC 2024","","test_charm","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Tue Sep 03 02:35:25 UTC 2024","skipped","Tue Sep 03 02:35:25 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502987","test_exporter_endpoint","tests.integration","Tue Sep 03 02:20:00 UTC 2024","broken","Tue Sep 03 02:45:03 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","904787","test_build_deploy_and_relate","tests.integration","Tue Sep 03 02:20:01 UTC 2024","broken","Tue Sep 03 02:35:05 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322306","test_upgrade_from_edge","tests.integration","Tue Sep 03 02:22:17 UTC 2024","failed","Tue Sep 03 02:27:40 UTC 2024","","test_upgrade","",""
"Test log rotation.","903528","test_log_rotation","tests.integration","Tue Sep 03 02:20:30 UTC 2024","broken","Tue Sep 03 02:35:34 UTC 2024","","test_log_rotation","",""
