"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that exporter endpoint is functional.","1503408","test_exporter_endpoint","tests.integration","Sat Oct 12 02:24:36 UTC 2024","broken","Sat Oct 12 02:49:40 UTC 2024","","test_exporter","",""
"Test the database relation.","0","test_tls","tests.integration","Sat Oct 12 02:39:16 UTC 2024","skipped","Sat Oct 12 02:39:16 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sat Oct 12 02:39:16 UTC 2024","skipped","Sat Oct 12 02:39:16 UTC 2024","","test_node_port","",""
"Test the database relation.","902563","test_database_relation","tests.integration","Sat Oct 12 02:24:11 UTC 2024","broken","Sat Oct 12 02:39:14 UTC 2024","","test_charm","",""
"Test log rotation.","903126","test_log_rotation","tests.integration","Sat Oct 12 02:25:34 UTC 2024","broken","Sat Oct 12 02:40:37 UTC 2024","","test_log_rotation","",""
"Test the deployment of the charm.","903543","test_build_and_deploy","tests.integration","Sat Oct 12 02:24:12 UTC 2024","broken","Sat Oct 12 02:39:16 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Oct 12 02:46:35 UTC 2024","skipped","Sat Oct 12 02:46:35 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Oct 12 02:49:40 UTC 2024","skipped","Sat Oct 12 02:49:40 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123594","test_deploy_edge","tests.integration","Sat Oct 12 02:24:26 UTC 2024","passed","Sat Oct 12 02:26:30 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","903929","test_build_deploy_and_relate","tests.integration","Sat Oct 12 02:24:17 UTC 2024","broken","Sat Oct 12 02:39:21 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205198","test_upgrade_from_edge","tests.integration","Sat Oct 12 02:26:30 UTC 2024","broken","Sat Oct 12 02:46:35 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sat Oct 12 02:39:16 UTC 2024","skipped","Sat Oct 12 02:39:16 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sat Oct 12 02:39:21 UTC 2024","skipped","Sat Oct 12 02:39:21 UTC 2024","","test_tls","",""
