"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Jul 20 02:12:22 UTC 2024","skipped","Sat Jul 20 02:12:22 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","100152","test_build_deploy_and_relate","tests.integration","Sat Jul 20 02:07:30 UTC 2024","passed","Sat Jul 20 02:09:10 UTC 2024","","test_tls","",""
"Test encryption when backend database is using TLS.","22207","test_connected_encryption","tests.integration","Sat Jul 20 02:09:10 UTC 2024","passed","Sat Jul 20 02:09:32 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123529","test_deploy_edge","tests.integration","Sat Jul 20 02:07:22 UTC 2024","passed","Sat Jul 20 02:09:25 UTC 2024","","test_upgrade","",""
"Test the database relation.","283370","test_database_relation","tests.integration","Sat Jul 20 02:07:43 UTC 2024","passed","Sat Jul 20 02:12:26 UTC 2024","","test_charm","",""
"Test that exporter endpoint is functional.","308988","test_exporter_endpoint","tests.integration","Sat Jul 20 02:07:13 UTC 2024","broken","Sat Jul 20 02:12:22 UTC 2024","","test_exporter","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","337225","test_upgrade_from_edge","tests.integration","Sat Jul 20 02:09:25 UTC 2024","failed","Sat Jul 20 02:15:02 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Jul 20 02:15:02 UTC 2024","skipped","Sat Jul 20 02:15:02 UTC 2024","","test_upgrade","",""
"Test the nodeport.","3106","test_data_integrator","tests.integration","Sat Jul 20 02:11:35 UTC 2024","passed","Sat Jul 20 02:11:38 UTC 2024","","test_node_port","",""
"Test the nodeport.","603","test_node_port_and_clusterip_setup","tests.integration","Sat Jul 20 02:11:35 UTC 2024","passed","Sat Jul 20 02:11:35 UTC 2024","","test_node_port","",""
"Test the database relation.","1523","test_tls","tests.integration","Sat Jul 20 02:11:33 UTC 2024","passed","Sat Jul 20 02:11:35 UTC 2024","","test_node_port","",""
"Test log rotation.","98894","test_log_rotation","tests.integration","Sat Jul 20 02:07:22 UTC 2024","passed","Sat Jul 20 02:09:01 UTC 2024","","test_log_rotation","",""
"Test the deployment of the charm.","250882","test_build_and_deploy","tests.integration","Sat Jul 20 02:07:22 UTC 2024","passed","Sat Jul 20 02:11:33 UTC 2024","","test_node_port","",""
