"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the database relation.","0","test_tls","tests.integration","Thu Nov 28 02:48:03 UTC 2024","skipped","Thu Nov 28 02:48:03 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","905129","test_build_deploy_and_relate","tests.integration","Thu Nov 28 02:32:56 UTC 2024","broken","Thu Nov 28 02:48:02 UTC 2024","","test_tls","",""
"Test that exporter endpoint is functional.","1504426","test_exporter_endpoint","tests.integration","Thu Nov 28 02:33:05 UTC 2024","broken","Thu Nov 28 02:58:10 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Thu Nov 28 02:48:02 UTC 2024","skipped","Thu Nov 28 02:48:02 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","124190","test_deploy_edge","tests.integration","Thu Nov 28 02:32:51 UTC 2024","passed","Thu Nov 28 02:34:56 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Thu Nov 28 02:48:03 UTC 2024","skipped","Thu Nov 28 02:48:03 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","905397","test_build_and_deploy","tests.integration","Thu Nov 28 02:32:57 UTC 2024","broken","Thu Nov 28 02:48:03 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Thu Nov 28 02:58:10 UTC 2024","skipped","Thu Nov 28 02:58:10 UTC 2024","","test_exporter","",""
"Test log rotation.","903329","test_log_rotation","tests.integration","Thu Nov 28 02:32:54 UTC 2024","broken","Thu Nov 28 02:47:57 UTC 2024","","test_log_rotation","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322559","test_upgrade_from_edge","tests.integration","Thu Nov 28 02:34:56 UTC 2024","failed","Thu Nov 28 02:40:18 UTC 2024","","test_upgrade","",""
"Test the database relation.","903178","test_database_relation","tests.integration","Thu Nov 28 02:32:53 UTC 2024","broken","Thu Nov 28 02:47:56 UTC 2024","","test_charm","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Nov 28 02:40:18 UTC 2024","skipped","Thu Nov 28 02:40:18 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Thu Nov 28 02:48:03 UTC 2024","skipped","Thu Nov 28 02:48:03 UTC 2024","","test_node_port","",""
