"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","138849","test_deploy_edge","tests.integration","Fri Dec 13 02:35:59 UTC 2024","passed","Fri Dec 13 02:38:18 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Dec 13 02:58:23 UTC 2024","skipped","Fri Dec 13 02:58:23 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503768","test_exporter_endpoint","tests.integration","Fri Dec 13 02:36:27 UTC 2024","broken","Fri Dec 13 03:01:31 UTC 2024","","test_exporter","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Dec 13 02:51:02 UTC 2024","skipped","Fri Dec 13 02:51:02 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Dec 13 02:51:16 UTC 2024","skipped","Fri Dec 13 02:51:16 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205218","test_upgrade_from_edge","tests.integration","Fri Dec 13 02:38:18 UTC 2024","broken","Fri Dec 13 02:58:23 UTC 2024","","test_upgrade","",""
"Test the database relation.","902643","test_database_relation","tests.integration","Fri Dec 13 02:36:01 UTC 2024","broken","Fri Dec 13 02:51:04 UTC 2024","","test_charm","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Dec 13 02:51:02 UTC 2024","skipped","Fri Dec 13 02:51:02 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Dec 13 03:01:31 UTC 2024","skipped","Fri Dec 13 03:01:31 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","903796","test_build_and_deploy","tests.integration","Fri Dec 13 02:35:58 UTC 2024","broken","Fri Dec 13 02:51:02 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Dec 13 02:51:02 UTC 2024","skipped","Fri Dec 13 02:51:02 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904148","test_build_deploy_and_relate","tests.integration","Fri Dec 13 02:36:12 UTC 2024","broken","Fri Dec 13 02:51:16 UTC 2024","","test_tls","",""
"Test log rotation.","902403","test_log_rotation","tests.integration","Fri Dec 13 02:35:52 UTC 2024","broken","Fri Dec 13 02:50:54 UTC 2024","","test_log_rotation","",""
