"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the deployment of the charm.","38209","test_build_and_deploy","tests.integration","Sun Dec 01 02:55:27 UTC 2024","broken","Sun Dec 01 02:56:05 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","141538","test_deploy_edge","tests.integration","Sun Dec 01 02:54:55 UTC 2024","passed","Sun Dec 01 02:57:17 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1502669","test_exporter_endpoint","tests.integration","Sun Dec 01 02:55:06 UTC 2024","broken","Sun Dec 01 03:20:09 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sun Dec 01 03:09:55 UTC 2024","skipped","Sun Dec 01 03:09:55 UTC 2024","","test_tls","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sun Dec 01 03:02:39 UTC 2024","skipped","Sun Dec 01 03:02:39 UTC 2024","","test_upgrade","",""
"Test the database relation.","903317","test_database_relation","tests.integration","Sun Dec 01 02:55:38 UTC 2024","broken","Sun Dec 01 03:10:42 UTC 2024","","test_charm","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sun Dec 01 02:56:05 UTC 2024","skipped","Sun Dec 01 02:56:05 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322310","test_upgrade_from_edge","tests.integration","Sun Dec 01 02:57:17 UTC 2024","failed","Sun Dec 01 03:02:39 UTC 2024","","test_upgrade","",""
"Test log rotation.","902565","test_log_rotation","tests.integration","Sun Dec 01 02:54:57 UTC 2024","broken","Sun Dec 01 03:10:00 UTC 2024","","test_log_rotation","",""
"Test the database relation.","0","test_tls","tests.integration","Sun Dec 01 02:56:05 UTC 2024","skipped","Sun Dec 01 02:56:05 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sun Dec 01 03:20:09 UTC 2024","skipped","Sun Dec 01 03:20:09 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","904372","test_build_deploy_and_relate","tests.integration","Sun Dec 01 02:54:50 UTC 2024","broken","Sun Dec 01 03:09:55 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sun Dec 01 02:56:05 UTC 2024","skipped","Sun Dec 01 02:56:05 UTC 2024","","test_node_port","",""
