"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","132636","test_deploy_edge","tests.integration","Sat Nov 23 02:26:05 UTC 2024","passed","Sat Nov 23 02:28:17 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1504174","test_exporter_endpoint","tests.integration","Sat Nov 23 02:26:16 UTC 2024","broken","Sat Nov 23 02:51:20 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","905041","test_build_and_deploy","tests.integration","Sat Nov 23 02:26:18 UTC 2024","broken","Sat Nov 23 02:41:23 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sat Nov 23 02:40:52 UTC 2024","skipped","Sat Nov 23 02:40:52 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sat Nov 23 02:41:23 UTC 2024","skipped","Sat Nov 23 02:41:23 UTC 2024","","test_node_port","",""
"Test log rotation.","903351","test_log_rotation","tests.integration","Sat Nov 23 02:27:11 UTC 2024","broken","Sat Nov 23 02:42:14 UTC 2024","","test_log_rotation","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322316","test_upgrade_from_edge","tests.integration","Sat Nov 23 02:28:18 UTC 2024","failed","Sat Nov 23 02:33:40 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","904480","test_build_deploy_and_relate","tests.integration","Sat Nov 23 02:25:47 UTC 2024","broken","Sat Nov 23 02:40:52 UTC 2024","","test_tls","",""
"Test the database relation.","902422","test_database_relation","tests.integration","Sat Nov 23 02:25:57 UTC 2024","broken","Sat Nov 23 02:40:59 UTC 2024","","test_charm","",""
"Test the database relation.","0","test_tls","tests.integration","Sat Nov 23 02:41:23 UTC 2024","skipped","Sat Nov 23 02:41:23 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sat Nov 23 02:41:23 UTC 2024","skipped","Sat Nov 23 02:41:23 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Nov 23 02:33:40 UTC 2024","skipped","Sat Nov 23 02:33:40 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Nov 23 02:51:20 UTC 2024","skipped","Sat Nov 23 02:51:20 UTC 2024","","test_exporter","",""
