"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Wed Sep 18 02:29:20 UTC 2024","skipped","Wed Sep 18 02:29:20 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Wed Sep 18 02:37:03 UTC 2024","skipped","Wed Sep 18 02:37:03 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Wed Sep 18 02:47:07 UTC 2024","skipped","Wed Sep 18 02:47:07 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","126049","test_deploy_edge","tests.integration","Wed Sep 18 02:21:51 UTC 2024","passed","Wed Sep 18 02:23:57 UTC 2024","","test_upgrade","",""
"Test the deployment of the charm.","904048","test_build_and_deploy","tests.integration","Wed Sep 18 02:21:59 UTC 2024","broken","Wed Sep 18 02:37:03 UTC 2024","","test_node_port","",""
"Test log rotation.","902172","test_log_rotation","tests.integration","Wed Sep 18 02:21:54 UTC 2024","broken","Wed Sep 18 02:36:57 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","903988","test_build_deploy_and_relate","tests.integration","Wed Sep 18 02:21:54 UTC 2024","broken","Wed Sep 18 02:36:58 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Wed Sep 18 02:37:03 UTC 2024","skipped","Wed Sep 18 02:37:03 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502643","test_exporter_endpoint","tests.integration","Wed Sep 18 02:22:04 UTC 2024","broken","Wed Sep 18 02:47:07 UTC 2024","","test_exporter","",""
"Test the database relation.","902341","test_database_relation","tests.integration","Wed Sep 18 02:21:51 UTC 2024","broken","Wed Sep 18 02:36:53 UTC 2024","","test_charm","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322455","test_upgrade_from_edge","tests.integration","Wed Sep 18 02:23:58 UTC 2024","failed","Wed Sep 18 02:29:20 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Wed Sep 18 02:36:58 UTC 2024","skipped","Wed Sep 18 02:36:58 UTC 2024","","test_tls","",""
"Test the database relation.","0","test_tls","tests.integration","Wed Sep 18 02:37:03 UTC 2024","skipped","Wed Sep 18 02:37:03 UTC 2024","","test_node_port","",""
