"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the database relation.","902279","test_database_relation","tests.integration","Fri Dec 06 02:34:06 UTC 2024","broken","Fri Dec 06 02:49:08 UTC 2024","","test_charm","",""
"Test the deployment of the charm.","905126","test_build_and_deploy","tests.integration","Fri Dec 06 02:34:22 UTC 2024","broken","Fri Dec 06 02:49:28 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Dec 06 02:49:23 UTC 2024","skipped","Fri Dec 06 02:49:23 UTC 2024","","test_tls","",""
"Test that exporter endpoint is functional.","1502760","test_exporter_endpoint","tests.integration","Fri Dec 06 02:34:26 UTC 2024","broken","Fri Dec 06 02:59:29 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Dec 06 02:49:28 UTC 2024","skipped","Fri Dec 06 02:49:28 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904666","test_build_deploy_and_relate","tests.integration","Fri Dec 06 02:34:18 UTC 2024","broken","Fri Dec 06 02:49:23 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322230","test_upgrade_from_edge","tests.integration","Fri Dec 06 02:36:37 UTC 2024","failed","Fri Dec 06 02:41:59 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Dec 06 02:49:28 UTC 2024","skipped","Fri Dec 06 02:49:28 UTC 2024","","test_node_port","",""
"Test log rotation.","902401","test_log_rotation","tests.integration","Fri Dec 06 02:34:13 UTC 2024","broken","Fri Dec 06 02:49:16 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Dec 06 02:59:29 UTC 2024","skipped","Fri Dec 06 02:59:29 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Dec 06 02:49:28 UTC 2024","skipped","Fri Dec 06 02:49:28 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Dec 06 02:41:59 UTC 2024","skipped","Fri Dec 06 02:41:59 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","128787","test_deploy_edge","tests.integration","Fri Dec 06 02:34:28 UTC 2024","passed","Fri Dec 06 02:36:37 UTC 2024","","test_upgrade","",""
