"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the deployment of the charm.","903987","test_build_and_deploy","tests.integration","Thu Dec 05 02:35:07 UTC 2024","broken","Thu Dec 05 02:50:11 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Thu Dec 05 02:50:11 UTC 2024","skipped","Thu Dec 05 02:50:11 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Thu Dec 05 02:50:11 UTC 2024","skipped","Thu Dec 05 02:50:11 UTC 2024","","test_node_port","",""
"Test log rotation.","903211","test_log_rotation","tests.integration","Thu Dec 05 02:35:26 UTC 2024","broken","Thu Dec 05 02:50:30 UTC 2024","","test_log_rotation","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","136528","test_deploy_edge","tests.integration","Thu Dec 05 02:35:01 UTC 2024","passed","Thu Dec 05 02:37:17 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Dec 05 02:42:40 UTC 2024","skipped","Thu Dec 05 02:42:40 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","904440","test_build_deploy_and_relate","tests.integration","Thu Dec 05 02:35:01 UTC 2024","broken","Thu Dec 05 02:50:06 UTC 2024","","test_tls","",""
"Test the database relation.","903317","test_database_relation","tests.integration","Thu Dec 05 02:35:42 UTC 2024","broken","Thu Dec 05 02:50:45 UTC 2024","","test_charm","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322797","test_upgrade_from_edge","tests.integration","Thu Dec 05 02:37:17 UTC 2024","failed","Thu Dec 05 02:42:40 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Thu Dec 05 02:50:11 UTC 2024","skipped","Thu Dec 05 02:50:11 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1504120","test_exporter_endpoint","tests.integration","Thu Dec 05 02:35:24 UTC 2024","broken","Thu Dec 05 03:00:28 UTC 2024","","test_exporter","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Thu Dec 05 03:00:28 UTC 2024","skipped","Thu Dec 05 03:00:28 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Thu Dec 05 02:50:06 UTC 2024","skipped","Thu Dec 05 02:50:06 UTC 2024","","test_tls","",""
