"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 07 09:59:05 UTC 2024","Fri Jun 07 10:03:01 UTC 2024","236324","tests.integration","test_charm","","","","test_database_relation","Test the database relation."
"unknown","Fri Jun 07 09:55:30 UTC 2024","Fri Jun 07 09:55:30 UTC 2024","0","tests.integration","test_upgrade","","","","test_fail_and_rollback","Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    "
"passed","Fri Jun 07 09:58:51 UTC 2024","Fri Jun 07 10:01:46 UTC 2024","174918","tests.integration","test_node_port","","","","test_build_and_deploy","Test the deployment of the charm."
"passed","Fri Jun 07 10:00:42 UTC 2024","Fri Jun 07 10:01:04 UTC 2024","22147","tests.integration","test_tls","","","","test_connected_encryption","Test encryption when backend database is using TLS."
"passed","Fri Jun 07 09:58:59 UTC 2024","Fri Jun 07 10:00:42 UTC 2024","103061","tests.integration","test_tls","","","","test_build_deploy_and_relate","Test encryption when backend database is using TLS."
"passed","Fri Jun 07 10:01:01 UTC 2024","Fri Jun 07 10:02:00 UTC 2024","58897","tests.integration","test_exporter","","","","test_exporter_endpoint_with_tls","Test that the exporter endpoint works when related with TLS"
"passed","Fri Jun 07 09:58:32 UTC 2024","Fri Jun 07 10:00:22 UTC 2024","110133","tests.integration","test_upgrade","","","","test_deploy_edge","Simple test to ensure that mysql, mysqlrouter and application charms deploy."
"passed","Fri Jun 07 10:01:48 UTC 2024","Fri Jun 07 10:01:51 UTC 2024","3118","tests.integration","test_node_port","","","","test_data_integrator","Test the nodeport."
"passed","Fri Jun 07 10:00:22 UTC 2024","Fri Jun 07 10:03:16 UTC 2024","173479","tests.integration","test_upgrade","","","","test_upgrade_from_edge","Upgrade mysqlrouter while ensuring continuous writes incrementing."
"passed","Fri Jun 07 09:58:47 UTC 2024","Fri Jun 07 10:01:01 UTC 2024","133772","tests.integration","test_exporter","","","","test_exporter_endpoint","Test that exporter endpoint is functional."
"passed","Fri Jun 07 10:01:46 UTC 2024","Fri Jun 07 10:01:48 UTC 2024","1472","tests.integration","test_node_port","","","","test_tls","Test the database relation."
"passed","Fri Jun 07 09:59:13 UTC 2024","Fri Jun 07 10:00:55 UTC 2024","102325","tests.integration","test_log_rotation","","","","test_log_rotation","Test log rotation."
"passed","Fri Jun 07 10:01:48 UTC 2024","Fri Jun 07 10:01:48 UTC 2024","528","tests.integration","test_node_port","","","","test_node_port_and_clusterip_setup","Test the nodeport."
