"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","904954","test_build_deploy_and_relate","tests.integration","Wed Oct 23 02:26:03 UTC 2024","broken","Wed Oct 23 02:41:08 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Wed Oct 23 02:41:59 UTC 2024","skipped","Wed Oct 23 02:41:59 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","904827","test_build_and_deploy","tests.integration","Wed Oct 23 02:26:54 UTC 2024","broken","Wed Oct 23 02:41:59 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Wed Oct 23 02:41:08 UTC 2024","skipped","Wed Oct 23 02:41:08 UTC 2024","","test_tls","",""
"Test the database relation.","903395","test_database_relation","tests.integration","Wed Oct 23 02:26:49 UTC 2024","broken","Wed Oct 23 02:41:52 UTC 2024","","test_charm","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Wed Oct 23 02:41:59 UTC 2024","skipped","Wed Oct 23 02:41:59 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Wed Oct 23 02:41:59 UTC 2024","skipped","Wed Oct 23 02:41:59 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","126607","test_deploy_edge","tests.integration","Wed Oct 23 02:26:34 UTC 2024","passed","Wed Oct 23 02:28:41 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205200","test_upgrade_from_edge","tests.integration","Wed Oct 23 02:28:41 UTC 2024","broken","Wed Oct 23 02:48:46 UTC 2024","","test_upgrade","",""
"Test log rotation.","902745","test_log_rotation","tests.integration","Wed Oct 23 02:26:12 UTC 2024","broken","Wed Oct 23 02:41:15 UTC 2024","","test_log_rotation","",""
"Test that exporter endpoint is functional.","1503139","test_exporter_endpoint","tests.integration","Wed Oct 23 02:26:15 UTC 2024","broken","Wed Oct 23 02:51:18 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Wed Oct 23 02:48:46 UTC 2024","skipped","Wed Oct 23 02:48:46 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Wed Oct 23 02:51:18 UTC 2024","skipped","Wed Oct 23 02:51:18 UTC 2024","","test_exporter","",""
