"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Aug 30 02:36:40 UTC 2024","skipped","Fri Aug 30 02:36:40 UTC 2024","","test_tls","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Aug 30 02:43:55 UTC 2024","skipped","Fri Aug 30 02:43:55 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Aug 30 02:47:14 UTC 2024","skipped","Fri Aug 30 02:47:14 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123336","test_deploy_edge","tests.integration","Fri Aug 30 02:21:47 UTC 2024","passed","Fri Aug 30 02:23:50 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Aug 30 02:36:46 UTC 2024","skipped","Fri Aug 30 02:36:46 UTC 2024","","test_node_port","",""
"Test the database relation.","902119","test_database_relation","tests.integration","Fri Aug 30 02:21:34 UTC 2024","broken","Fri Aug 30 02:36:36 UTC 2024","","test_charm","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Aug 30 02:36:46 UTC 2024","skipped","Fri Aug 30 02:36:46 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","903578","test_build_deploy_and_relate","tests.integration","Fri Aug 30 02:21:36 UTC 2024","broken","Fri Aug 30 02:36:40 UTC 2024","","test_tls","",""
"Test log rotation.","901937","test_log_rotation","tests.integration","Fri Aug 30 02:21:45 UTC 2024","broken","Fri Aug 30 02:36:47 UTC 2024","","test_log_rotation","",""
"Test that exporter endpoint is functional.","1504006","test_exporter_endpoint","tests.integration","Fri Aug 30 02:22:10 UTC 2024","broken","Fri Aug 30 02:47:14 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","903547","test_build_and_deploy","tests.integration","Fri Aug 30 02:21:43 UTC 2024","broken","Fri Aug 30 02:36:46 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205318","test_upgrade_from_edge","tests.integration","Fri Aug 30 02:23:50 UTC 2024","broken","Fri Aug 30 02:43:55 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Aug 30 02:36:46 UTC 2024","skipped","Fri Aug 30 02:36:46 UTC 2024","","test_node_port","",""
