"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 23 02:11:50 UTC 2024","Sun Jun 23 02:13:51 UTC 2024","121188","tests.integration","test_upgrade","","","","test_deploy_edge","Simple test to ensure that mysql, mysqlrouter and application charms deploy."
"passed","Sun Jun 23 02:15:27 UTC 2024","Sun Jun 23 02:17:13 UTC 2024","105855","tests.integration","test_log_rotation","","","","test_log_rotation","Test log rotation."
"passed","Sun Jun 23 02:11:10 UTC 2024","Sun Jun 23 02:14:21 UTC 2024","191588","tests.integration","test_node_port","","","","test_build_and_deploy","Test the deployment of the charm."
"broken","Sun Jun 23 02:11:19 UTC 2024","Sun Jun 23 02:16:17 UTC 2024","298556","tests.integration","test_exporter","","","","test_exporter_endpoint","Test that exporter endpoint is functional."
"passed","Sun Jun 23 02:13:51 UTC 2024","Sun Jun 23 02:16:59 UTC 2024","188607","tests.integration","test_upgrade","","","","test_upgrade_from_edge","Upgrade mysqlrouter while ensuring continuous writes incrementing."
"passed","Sun Jun 23 02:14:23 UTC 2024","Sun Jun 23 02:14:23 UTC 2024","482","tests.integration","test_node_port","","","","test_node_port_and_clusterip_setup","Test the nodeport."
"passed","Sun Jun 23 02:11:42 UTC 2024","Sun Jun 23 02:15:57 UTC 2024","254886","tests.integration","test_charm","","","","test_database_relation","Test the database relation."
"passed","Sun Jun 23 02:13:18 UTC 2024","Sun Jun 23 02:13:40 UTC 2024","22048","tests.integration","test_tls","","","","test_connected_encryption","Test encryption when backend database is using TLS."
"passed","Sun Jun 23 02:14:23 UTC 2024","Sun Jun 23 02:14:26 UTC 2024","3107","tests.integration","test_node_port","","","","test_data_integrator","Test the nodeport."
"passed","Sun Jun 23 02:11:36 UTC 2024","Sun Jun 23 02:13:18 UTC 2024","101616","tests.integration","test_tls","","","","test_build_deploy_and_relate","Test encryption when backend database is using TLS."
"passed","Sun Jun 23 02:14:22 UTC 2024","Sun Jun 23 02:14:23 UTC 2024","1399","tests.integration","test_node_port","","","","test_tls","Test the database relation."
"skipped","Sun Jun 23 02:16:17 UTC 2024","Sun Jun 23 02:16:17 UTC 2024","0","tests.integration","test_exporter","","","","test_exporter_endpoint_with_tls","Test that the exporter endpoint works when related with TLS"
"broken","Sun Jun 23 02:16:59 UTC 2024","Sun Jun 23 02:38:33 UTC 2024","1293637","tests.integration","test_upgrade","","","","test_fail_and_rollback","Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    "
