"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","902368","test_log_rotation","tests.integration","Mon Aug 05 02:18:09 UTC 2024","broken","Mon Aug 05 02:33:11 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Aug 05 02:33:26 UTC 2024","skipped","Mon Aug 05 02:33:26 UTC 2024","","test_tls","",""
"Test the database relation.","902232","test_database_relation","tests.integration","Mon Aug 05 02:18:15 UTC 2024","broken","Mon Aug 05 02:33:17 UTC 2024","","test_charm","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322700","test_upgrade_from_edge","tests.integration","Mon Aug 05 02:20:17 UTC 2024","failed","Mon Aug 05 02:25:40 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","904016","test_build_deploy_and_relate","tests.integration","Mon Aug 05 02:18:22 UTC 2024","broken","Mon Aug 05 02:33:26 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","903551","test_build_and_deploy","tests.integration","Mon Aug 05 02:18:20 UTC 2024","broken","Mon Aug 05 02:33:24 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Aug 05 02:33:24 UTC 2024","skipped","Mon Aug 05 02:33:24 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Aug 05 02:33:24 UTC 2024","skipped","Mon Aug 05 02:33:24 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1503398","test_exporter_endpoint","tests.integration","Mon Aug 05 02:18:34 UTC 2024","broken","Mon Aug 05 02:43:38 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Aug 05 02:25:40 UTC 2024","skipped","Mon Aug 05 02:25:40 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Aug 05 02:33:24 UTC 2024","skipped","Mon Aug 05 02:33:24 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Aug 05 02:43:38 UTC 2024","skipped","Mon Aug 05 02:43:38 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","122917","test_deploy_edge","tests.integration","Mon Aug 05 02:18:14 UTC 2024","passed","Mon Aug 05 02:20:17 UTC 2024","","test_upgrade","",""
