"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1207303","test_upgrade_from_edge","tests.integration","Mon Aug 12 02:23:58 UTC 2024","broken","Mon Aug 12 02:44:06 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123185","test_deploy_edge","tests.integration","Mon Aug 12 02:21:55 UTC 2024","passed","Mon Aug 12 02:23:58 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Aug 12 02:44:06 UTC 2024","skipped","Mon Aug 12 02:44:06 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Aug 12 02:36:58 UTC 2024","skipped","Mon Aug 12 02:36:58 UTC 2024","","test_tls","",""
"Test the database relation.","902145","test_database_relation","tests.integration","Mon Aug 12 02:21:55 UTC 2024","broken","Mon Aug 12 02:36:58 UTC 2024","","test_charm","",""
"Test the deployment of the charm.","903451","test_build_and_deploy","tests.integration","Mon Aug 12 02:21:57 UTC 2024","broken","Mon Aug 12 02:37:01 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502334","test_exporter_endpoint","tests.integration","Mon Aug 12 02:21:57 UTC 2024","broken","Mon Aug 12 02:46:59 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Aug 12 02:37:01 UTC 2024","skipped","Mon Aug 12 02:37:01 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Aug 12 02:46:59 UTC 2024","skipped","Mon Aug 12 02:46:59 UTC 2024","","test_exporter","",""
"Test log rotation.","903403","test_log_rotation","tests.integration","Mon Aug 12 02:22:21 UTC 2024","broken","Mon Aug 12 02:37:24 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","903980","test_build_deploy_and_relate","tests.integration","Mon Aug 12 02:21:54 UTC 2024","broken","Mon Aug 12 02:36:58 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Aug 12 02:37:01 UTC 2024","skipped","Mon Aug 12 02:37:01 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Aug 12 02:37:01 UTC 2024","skipped","Mon Aug 12 02:37:01 UTC 2024","","test_node_port","",""
