"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","904246","test_build_deploy_and_relate","tests.integration","Mon Sep 16 02:30:19 UTC 2024","broken","Mon Sep 16 02:45:23 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Sep 16 02:45:26 UTC 2024","skipped","Mon Sep 16 02:45:26 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Sep 16 02:55:14 UTC 2024","skipped","Mon Sep 16 02:55:14 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Sep 16 02:37:40 UTC 2024","skipped","Mon Sep 16 02:37:40 UTC 2024","","test_upgrade","",""
"Test the database relation.","902415","test_database_relation","tests.integration","Mon Sep 16 02:30:13 UTC 2024","broken","Mon Sep 16 02:45:16 UTC 2024","","test_charm","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Sep 16 02:45:26 UTC 2024","skipped","Mon Sep 16 02:45:26 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322817","test_upgrade_from_edge","tests.integration","Mon Sep 16 02:32:17 UTC 2024","failed","Mon Sep 16 02:37:40 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Sep 16 02:45:23 UTC 2024","skipped","Mon Sep 16 02:45:23 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Sep 16 02:45:26 UTC 2024","skipped","Mon Sep 16 02:45:26 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","904055","test_build_and_deploy","tests.integration","Mon Sep 16 02:30:22 UTC 2024","broken","Mon Sep 16 02:45:26 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1503244","test_exporter_endpoint","tests.integration","Mon Sep 16 02:30:11 UTC 2024","broken","Mon Sep 16 02:55:14 UTC 2024","","test_exporter","",""
"Test log rotation.","902718","test_log_rotation","tests.integration","Mon Sep 16 02:30:12 UTC 2024","broken","Mon Sep 16 02:45:14 UTC 2024","","test_log_rotation","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","125606","test_deploy_edge","tests.integration","Mon Sep 16 02:30:12 UTC 2024","passed","Mon Sep 16 02:32:17 UTC 2024","","test_upgrade","",""
