"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Thu Oct 17 02:42:41 UTC 2024","skipped","Thu Oct 17 02:42:41 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Thu Oct 17 02:42:58 UTC 2024","skipped","Thu Oct 17 02:42:58 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Oct 17 02:49:50 UTC 2024","skipped","Thu Oct 17 02:49:50 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Thu Oct 17 02:42:58 UTC 2024","skipped","Thu Oct 17 02:42:58 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Thu Oct 17 02:42:58 UTC 2024","skipped","Thu Oct 17 02:42:58 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","905689","test_build_deploy_and_relate","tests.integration","Thu Oct 17 02:27:36 UTC 2024","broken","Thu Oct 17 02:42:41 UTC 2024","","test_tls","",""
"Test the database relation.","903483","test_database_relation","tests.integration","Thu Oct 17 02:27:47 UTC 2024","broken","Thu Oct 17 02:42:51 UTC 2024","","test_charm","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Thu Oct 17 02:52:16 UTC 2024","skipped","Thu Oct 17 02:52:16 UTC 2024","","test_exporter","",""
"Test that exporter endpoint is functional.","1502686","test_exporter_endpoint","tests.integration","Thu Oct 17 02:27:14 UTC 2024","broken","Thu Oct 17 02:52:16 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123430","test_deploy_edge","tests.integration","Thu Oct 17 02:27:41 UTC 2024","passed","Thu Oct 17 02:29:45 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205185","test_upgrade_from_edge","tests.integration","Thu Oct 17 02:29:45 UTC 2024","broken","Thu Oct 17 02:49:50 UTC 2024","","test_upgrade","",""
"Test log rotation.","903199","test_log_rotation","tests.integration","Thu Oct 17 02:27:36 UTC 2024","broken","Thu Oct 17 02:42:39 UTC 2024","","test_log_rotation","",""
"Test the deployment of the charm.","904886","test_build_and_deploy","tests.integration","Thu Oct 17 02:27:53 UTC 2024","broken","Thu Oct 17 02:42:58 UTC 2024","","test_node_port","",""
