"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that exporter endpoint is functional.","315173","test_exporter_endpoint","tests.integration","Mon Jul 22 02:14:33 UTC 2024","broken","Mon Jul 22 02:19:48 UTC 2024","","test_exporter","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Jul 22 02:19:48 UTC 2024","skipped","Mon Jul 22 02:19:48 UTC 2024","","test_exporter","",""
"Test the nodeport.","546","test_node_port_and_clusterip_setup","tests.integration","Mon Jul 22 02:18:36 UTC 2024","passed","Mon Jul 22 02:18:36 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","235269","test_build_and_deploy","tests.integration","Mon Jul 22 02:14:39 UTC 2024","passed","Mon Jul 22 02:18:34 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","22254","test_connected_encryption","tests.integration","Mon Jul 22 02:15:47 UTC 2024","passed","Mon Jul 22 02:16:09 UTC 2024","","test_tls","",""
"Test log rotation.","100643","test_log_rotation","tests.integration","Mon Jul 22 02:14:21 UTC 2024","passed","Mon Jul 22 02:16:02 UTC 2024","","test_log_rotation","",""
"Test the nodeport.","3142","test_data_integrator","tests.integration","Mon Jul 22 02:18:36 UTC 2024","passed","Mon Jul 22 02:18:39 UTC 2024","","test_node_port","",""
"Test the database relation.","302326","test_database_relation","tests.integration","Mon Jul 22 02:14:36 UTC 2024","passed","Mon Jul 22 02:19:39 UTC 2024","","test_charm","",""
"Test encryption when backend database is using TLS.","99868","test_build_deploy_and_relate","tests.integration","Mon Jul 22 02:14:07 UTC 2024","passed","Mon Jul 22 02:15:47 UTC 2024","","test_tls","",""
"Test the database relation.","1504","test_tls","tests.integration","Mon Jul 22 02:18:34 UTC 2024","passed","Mon Jul 22 02:18:36 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","127236","test_deploy_edge","tests.integration","Mon Jul 22 02:14:25 UTC 2024","passed","Mon Jul 22 02:16:32 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","339602","test_upgrade_from_edge","tests.integration","Mon Jul 22 02:16:32 UTC 2024","failed","Mon Jul 22 02:22:11 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Jul 22 02:22:12 UTC 2024","skipped","Mon Jul 22 02:22:12 UTC 2024","","test_upgrade","",""
