"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Dec 02 02:52:05 UTC 2024","skipped","Mon Dec 02 02:52:05 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","906059","test_build_deploy_and_relate","tests.integration","Mon Dec 02 02:36:50 UTC 2024","broken","Mon Dec 02 02:51:56 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Dec 02 02:52:05 UTC 2024","skipped","Mon Dec 02 02:52:05 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Dec 02 02:52:05 UTC 2024","skipped","Mon Dec 02 02:52:05 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502556","test_exporter_endpoint","tests.integration","Mon Dec 02 02:35:56 UTC 2024","broken","Mon Dec 02 03:00:59 UTC 2024","","test_exporter","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322756","test_upgrade_from_edge","tests.integration","Mon Dec 02 02:38:17 UTC 2024","failed","Mon Dec 02 02:43:40 UTC 2024","","test_upgrade","",""
"Test the database relation.","902394","test_database_relation","tests.integration","Mon Dec 02 02:35:57 UTC 2024","broken","Mon Dec 02 02:50:59 UTC 2024","","test_charm","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Dec 02 02:51:56 UTC 2024","skipped","Mon Dec 02 02:51:56 UTC 2024","","test_tls","",""
"Test log rotation.","902194","test_log_rotation","tests.integration","Mon Dec 02 02:36:06 UTC 2024","broken","Mon Dec 02 02:51:08 UTC 2024","","test_log_rotation","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","136898","test_deploy_edge","tests.integration","Mon Dec 02 02:36:00 UTC 2024","passed","Mon Dec 02 02:38:17 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Dec 02 02:43:40 UTC 2024","skipped","Mon Dec 02 02:43:40 UTC 2024","","test_upgrade","",""
"Test the deployment of the charm.","905643","test_build_and_deploy","tests.integration","Mon Dec 02 02:36:59 UTC 2024","broken","Mon Dec 02 02:52:05 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Dec 02 03:00:59 UTC 2024","skipped","Mon Dec 02 03:00:59 UTC 2024","","test_exporter","",""
