"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","902828","test_log_rotation","tests.integration","Sun Sep 22 02:31:30 UTC 2024","broken","Sun Sep 22 02:46:33 UTC 2024","","test_log_rotation","",""
"Test the database relation.","902383","test_database_relation","tests.integration","Sun Sep 22 02:31:40 UTC 2024","broken","Sun Sep 22 02:46:43 UTC 2024","","test_charm","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","185580","test_deploy_edge","tests.integration","Sun Sep 22 02:31:11 UTC 2024","passed","Sun Sep 22 02:34:17 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sun Sep 22 02:34:21 UTC 2024","skipped","Sun Sep 22 02:34:21 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sun Sep 22 02:56:40 UTC 2024","skipped","Sun Sep 22 02:56:40 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","904325","test_build_and_deploy","tests.integration","Sun Sep 22 02:31:12 UTC 2024","broken","Sun Sep 22 02:46:16 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sun Sep 22 02:46:19 UTC 2024","skipped","Sun Sep 22 02:46:19 UTC 2024","","test_tls","",""
"Test that exporter endpoint is functional.","1503463","test_exporter_endpoint","tests.integration","Sun Sep 22 02:31:36 UTC 2024","broken","Sun Sep 22 02:56:40 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sun Sep 22 02:46:16 UTC 2024","skipped","Sun Sep 22 02:46:16 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904167","test_build_deploy_and_relate","tests.integration","Sun Sep 22 02:31:14 UTC 2024","broken","Sun Sep 22 02:46:19 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sun Sep 22 02:46:16 UTC 2024","skipped","Sun Sep 22 02:46:16 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Sun Sep 22 02:46:16 UTC 2024","skipped","Sun Sep 22 02:46:16 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","4096","test_upgrade_from_edge","tests.integration","Sun Sep 22 02:34:17 UTC 2024","broken","Sun Sep 22 02:34:21 UTC 2024","","test_upgrade","",""
