"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sun Aug 25 02:37:16 UTC 2024","skipped","Sun Aug 25 02:37:16 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","903915","test_build_and_deploy","tests.integration","Sun Aug 25 02:22:13 UTC 2024","broken","Sun Aug 25 02:37:16 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sun Aug 25 02:37:16 UTC 2024","skipped","Sun Aug 25 02:37:16 UTC 2024","","test_node_port","",""
"Test the database relation.","902437","test_database_relation","tests.integration","Sun Aug 25 02:22:25 UTC 2024","broken","Sun Aug 25 02:37:28 UTC 2024","","test_charm","",""
"Test that exporter endpoint is functional.","1502544","test_exporter_endpoint","tests.integration","Sun Aug 25 02:22:07 UTC 2024","broken","Sun Aug 25 02:47:10 UTC 2024","","test_exporter","",""
"Test log rotation.","902351","test_log_rotation","tests.integration","Sun Aug 25 02:22:11 UTC 2024","broken","Sun Aug 25 02:37:13 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sun Aug 25 02:37:26 UTC 2024","skipped","Sun Aug 25 02:37:26 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sun Aug 25 02:47:10 UTC 2024","skipped","Sun Aug 25 02:47:10 UTC 2024","","test_exporter","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205215","test_upgrade_from_edge","tests.integration","Sun Aug 25 02:24:17 UTC 2024","broken","Sun Aug 25 02:44:22 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sun Aug 25 02:44:22 UTC 2024","skipped","Sun Aug 25 02:44:22 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","903750","test_build_deploy_and_relate","tests.integration","Sun Aug 25 02:22:22 UTC 2024","broken","Sun Aug 25 02:37:26 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","124962","test_deploy_edge","tests.integration","Sun Aug 25 02:22:12 UTC 2024","passed","Sun Aug 25 02:24:17 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Sun Aug 25 02:37:16 UTC 2024","skipped","Sun Aug 25 02:37:16 UTC 2024","","test_node_port","",""
