"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Aug 29 02:28:02 UTC 2024","skipped","Thu Aug 29 02:28:02 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","324379","test_upgrade_from_edge","tests.integration","Thu Aug 29 02:22:37 UTC 2024","failed","Thu Aug 29 02:28:01 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Thu Aug 29 02:21:42 UTC 2024","skipped","Thu Aug 29 02:21:42 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Thu Aug 29 02:21:42 UTC 2024","skipped","Thu Aug 29 02:21:42 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904906","test_build_deploy_and_relate","tests.integration","Thu Aug 29 02:20:27 UTC 2024","broken","Thu Aug 29 02:35:32 UTC 2024","","test_tls","",""
"Test log rotation.","","test_log_rotation","tests.integration","","unknown","","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Thu Aug 29 02:35:32 UTC 2024","skipped","Thu Aug 29 02:35:32 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","132713","test_deploy_edge","tests.integration","Thu Aug 29 02:20:24 UTC 2024","passed","Thu Aug 29 02:22:37 UTC 2024","","test_upgrade","",""
"Test the database relation.","902141","test_database_relation","tests.integration","Thu Aug 29 02:20:26 UTC 2024","broken","Thu Aug 29 02:35:28 UTC 2024","","test_charm","",""
"Test the deployment of the charm.","52425","test_build_and_deploy","tests.integration","Thu Aug 29 02:20:50 UTC 2024","broken","Thu Aug 29 02:21:42 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502593","test_exporter_endpoint","tests.integration","Thu Aug 29 02:20:36 UTC 2024","broken","Thu Aug 29 02:45:39 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Thu Aug 29 02:21:42 UTC 2024","skipped","Thu Aug 29 02:21:42 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Thu Aug 29 02:45:39 UTC 2024","skipped","Thu Aug 29 02:45:39 UTC 2024","","test_exporter","",""
