"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","902363","test_log_rotation","tests.integration","Tue Oct 15 02:28:02 UTC 2024","broken","Tue Oct 15 02:43:05 UTC 2024","","test_log_rotation","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Tue Oct 15 02:35:42 UTC 2024","skipped","Tue Oct 15 02:35:42 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Tue Oct 15 02:43:01 UTC 2024","skipped","Tue Oct 15 02:43:01 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Tue Oct 15 02:43:01 UTC 2024","skipped","Tue Oct 15 02:43:01 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Tue Oct 15 02:52:52 UTC 2024","skipped","Tue Oct 15 02:52:52 UTC 2024","","test_exporter","",""
"Test the database relation.","902250","test_database_relation","tests.integration","Tue Oct 15 02:27:55 UTC 2024","broken","Tue Oct 15 02:42:57 UTC 2024","","test_charm","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","324184","test_upgrade_from_edge","tests.integration","Tue Oct 15 02:30:17 UTC 2024","failed","Tue Oct 15 02:35:42 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Tue Oct 15 02:43:01 UTC 2024","skipped","Tue Oct 15 02:43:01 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Tue Oct 15 02:43:09 UTC 2024","skipped","Tue Oct 15 02:43:09 UTC 2024","","test_tls","",""
"Test encryption when backend database is using TLS.","904338","test_build_deploy_and_relate","tests.integration","Tue Oct 15 02:28:04 UTC 2024","broken","Tue Oct 15 02:43:09 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","903859","test_build_and_deploy","tests.integration","Tue Oct 15 02:27:57 UTC 2024","broken","Tue Oct 15 02:43:01 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","136397","test_deploy_edge","tests.integration","Tue Oct 15 02:28:01 UTC 2024","passed","Tue Oct 15 02:30:17 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1502721","test_exporter_endpoint","tests.integration","Tue Oct 15 02:27:50 UTC 2024","broken","Tue Oct 15 02:52:52 UTC 2024","","test_exporter","",""
