"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the nodeport.","0","test_data_integrator","tests.integration","Tue Oct 01 02:50:30 UTC 2024","skipped","Tue Oct 01 02:50:30 UTC 2024","","test_node_port","",""
"Test the database relation.","902095","test_database_relation","tests.integration","Tue Oct 01 02:35:28 UTC 2024","broken","Tue Oct 01 02:50:30 UTC 2024","","test_charm","",""
"Test that exporter endpoint is functional.","1502901","test_exporter_endpoint","tests.integration","Tue Oct 01 02:35:27 UTC 2024","broken","Tue Oct 01 03:00:30 UTC 2024","","test_exporter","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Tue Oct 01 03:00:30 UTC 2024","skipped","Tue Oct 01 03:00:30 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Tue Oct 01 02:50:30 UTC 2024","skipped","Tue Oct 01 02:50:30 UTC 2024","","test_node_port","",""
"Test log rotation.","903050","test_log_rotation","tests.integration","Tue Oct 01 02:35:36 UTC 2024","broken","Tue Oct 01 02:50:39 UTC 2024","","test_log_rotation","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","324019","test_upgrade_from_edge","tests.integration","Tue Oct 01 02:37:31 UTC 2024","failed","Tue Oct 01 02:42:55 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Tue Oct 01 02:42:55 UTC 2024","skipped","Tue Oct 01 02:42:55 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Tue Oct 01 02:50:30 UTC 2024","skipped","Tue Oct 01 02:50:30 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Tue Oct 01 02:50:24 UTC 2024","skipped","Tue Oct 01 02:50:24 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","904480","test_build_and_deploy","tests.integration","Tue Oct 01 02:35:26 UTC 2024","broken","Tue Oct 01 02:50:30 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","903819","test_build_deploy_and_relate","tests.integration","Tue Oct 01 02:35:20 UTC 2024","broken","Tue Oct 01 02:50:24 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","126058","test_deploy_edge","tests.integration","Tue Oct 01 02:35:25 UTC 2024","passed","Tue Oct 01 02:37:31 UTC 2024","","test_upgrade","",""
