"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the database relation.","0","test_tls","tests.integration","Sat Nov 02 02:40:04 UTC 2024","skipped","Sat Nov 02 02:40:04 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sat Nov 02 02:40:04 UTC 2024","skipped","Sat Nov 02 02:40:04 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sat Nov 02 02:40:04 UTC 2024","skipped","Sat Nov 02 02:40:04 UTC 2024","","test_node_port","",""
"Test the database relation.","902350","test_database_relation","tests.integration","Sat Nov 02 02:25:10 UTC 2024","broken","Sat Nov 02 02:40:12 UTC 2024","","test_charm","",""
"Test that exporter endpoint is functional.","1502641","test_exporter_endpoint","tests.integration","Sat Nov 02 02:25:16 UTC 2024","broken","Sat Nov 02 02:50:19 UTC 2024","","test_exporter","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Nov 02 02:50:19 UTC 2024","skipped","Sat Nov 02 02:50:19 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","904084","test_build_and_deploy","tests.integration","Sat Nov 02 02:25:00 UTC 2024","broken","Sat Nov 02 02:40:04 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904753","test_build_deploy_and_relate","tests.integration","Sat Nov 02 02:28:01 UTC 2024","broken","Sat Nov 02 02:43:06 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322145","test_upgrade_from_edge","tests.integration","Sat Nov 02 02:27:17 UTC 2024","failed","Sat Nov 02 02:32:39 UTC 2024","","test_upgrade","",""
"Test log rotation.","","test_log_rotation","tests.integration","","unknown","","","test_log_rotation","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Nov 02 02:32:39 UTC 2024","skipped","Sat Nov 02 02:32:39 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","136123","test_deploy_edge","tests.integration","Sat Nov 02 02:25:01 UTC 2024","passed","Sat Nov 02 02:27:17 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sat Nov 02 02:43:06 UTC 2024","skipped","Sat Nov 02 02:43:06 UTC 2024","","test_tls","",""
