"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322351","test_upgrade_from_edge","tests.integration","Tue Aug 06 02:20:54 UTC 2024","failed","Tue Aug 06 02:26:16 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503903","test_exporter_endpoint","tests.integration","Tue Aug 06 02:18:45 UTC 2024","broken","Tue Aug 06 02:43:49 UTC 2024","","test_exporter","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Tue Aug 06 02:43:49 UTC 2024","skipped","Tue Aug 06 02:43:49 UTC 2024","","test_exporter","",""
"Test the database relation.","0","test_tls","tests.integration","Tue Aug 06 02:33:28 UTC 2024","skipped","Tue Aug 06 02:33:28 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","126168","test_deploy_edge","tests.integration","Tue Aug 06 02:18:47 UTC 2024","passed","Tue Aug 06 02:20:54 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","905395","test_build_deploy_and_relate","tests.integration","Tue Aug 06 02:18:45 UTC 2024","broken","Tue Aug 06 02:33:50 UTC 2024","","test_tls","",""
"Test log rotation.","903194","test_log_rotation","tests.integration","Tue Aug 06 02:18:50 UTC 2024","broken","Tue Aug 06 02:33:53 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Tue Aug 06 02:33:50 UTC 2024","skipped","Tue Aug 06 02:33:50 UTC 2024","","test_tls","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Tue Aug 06 02:26:16 UTC 2024","skipped","Tue Aug 06 02:26:16 UTC 2024","","test_upgrade","",""
"Test the database relation.","902315","test_database_relation","tests.integration","Tue Aug 06 02:18:33 UTC 2024","broken","Tue Aug 06 02:33:36 UTC 2024","","test_charm","",""
"Test the deployment of the charm.","903916","test_build_and_deploy","tests.integration","Tue Aug 06 02:18:24 UTC 2024","broken","Tue Aug 06 02:33:28 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Tue Aug 06 02:33:28 UTC 2024","skipped","Tue Aug 06 02:33:28 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Tue Aug 06 02:33:28 UTC 2024","skipped","Tue Aug 06 02:33:28 UTC 2024","","test_node_port","",""
