"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","903326","test_log_rotation","tests.integration","Sun Sep 29 02:32:31 UTC 2024","broken","Sun Sep 29 02:47:34 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sun Sep 29 02:57:30 UTC 2024","skipped","Sun Sep 29 02:57:30 UTC 2024","","test_exporter","",""
"Test the database relation.","","test_database_relation","tests.integration","","unknown","","","test_charm","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","135885","test_deploy_edge","tests.integration","Sun Sep 29 02:32:01 UTC 2024","passed","Sun Sep 29 02:34:17 UTC 2024","","test_upgrade","",""
"Test the deployment of the charm.","903237","test_build_and_deploy","tests.integration","Sun Sep 29 02:31:56 UTC 2024","broken","Sun Sep 29 02:46:59 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sun Sep 29 02:46:59 UTC 2024","skipped","Sun Sep 29 02:46:59 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","903754","test_build_deploy_and_relate","tests.integration","Sun Sep 29 02:32:00 UTC 2024","broken","Sun Sep 29 02:47:04 UTC 2024","","test_tls","",""
"Test the database relation.","0","test_tls","tests.integration","Sun Sep 29 02:46:59 UTC 2024","skipped","Sun Sep 29 02:46:59 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sun Sep 29 02:46:59 UTC 2024","skipped","Sun Sep 29 02:46:59 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1503888","test_exporter_endpoint","tests.integration","Sun Sep 29 02:32:26 UTC 2024","broken","Sun Sep 29 02:57:30 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sun Sep 29 02:54:23 UTC 2024","skipped","Sun Sep 29 02:54:23 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sun Sep 29 02:47:04 UTC 2024","skipped","Sun Sep 29 02:47:04 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205193","test_upgrade_from_edge","tests.integration","Sun Sep 29 02:34:17 UTC 2024","broken","Sun Sep 29 02:54:22 UTC 2024","","test_upgrade","",""
