"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","102354","test_log_rotation","tests.integration","Wed Jul 24 02:16:39 UTC 2024","passed","Wed Jul 24 02:18:21 UTC 2024","","test_log_rotation","",""
"Test the database relation.","357866","test_database_relation","tests.integration","Wed Jul 24 02:17:03 UTC 2024","passed","Wed Jul 24 02:23:01 UTC 2024","","test_charm","",""
"Test the database relation.","1505","test_tls","tests.integration","Wed Jul 24 02:20:28 UTC 2024","passed","Wed Jul 24 02:20:29 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","147874","test_exporter_endpoint","tests.integration","Wed Jul 24 02:16:43 UTC 2024","passed","Wed Jul 24 02:19:10 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Wed Jul 24 02:17:51 UTC 2024","skipped","Wed Jul 24 02:17:51 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","0","test_upgrade_from_edge","tests.integration","Wed Jul 24 02:17:51 UTC 2024","skipped","Wed Jul 24 02:17:51 UTC 2024","","test_upgrade","",""
"Test the deployment of the charm.","229846","test_build_and_deploy","tests.integration","Wed Jul 24 02:16:38 UTC 2024","passed","Wed Jul 24 02:20:28 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","59555","test_deploy_edge","tests.integration","Wed Jul 24 02:16:52 UTC 2024","broken","Wed Jul 24 02:17:51 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","67137","test_exporter_endpoint_with_tls","tests.integration","Wed Jul 24 02:19:10 UTC 2024","passed","Wed Jul 24 02:20:18 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","22208","test_connected_encryption","tests.integration","Wed Jul 24 02:18:18 UTC 2024","passed","Wed Jul 24 02:18:40 UTC 2024","","test_tls","",""
"Test the nodeport.","527","test_node_port_and_clusterip_setup","tests.integration","Wed Jul 24 02:20:29 UTC 2024","passed","Wed Jul 24 02:20:30 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","102910","test_build_deploy_and_relate","tests.integration","Wed Jul 24 02:16:35 UTC 2024","passed","Wed Jul 24 02:18:18 UTC 2024","","test_tls","",""
"Test the nodeport.","3121","test_data_integrator","tests.integration","Wed Jul 24 02:20:30 UTC 2024","passed","Wed Jul 24 02:20:33 UTC 2024","","test_node_port","",""
