"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Sep 30 02:56:33 UTC 2024","skipped","Mon Sep 30 02:56:33 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Sep 30 02:46:02 UTC 2024","skipped","Mon Sep 30 02:46:02 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322629","test_upgrade_from_edge","tests.integration","Mon Sep 30 02:33:17 UTC 2024","failed","Mon Sep 30 02:38:40 UTC 2024","","test_upgrade","",""
"Test the database relation.","902844","test_database_relation","tests.integration","Mon Sep 30 02:31:22 UTC 2024","broken","Mon Sep 30 02:46:25 UTC 2024","","test_charm","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Sep 30 02:46:02 UTC 2024","skipped","Mon Sep 30 02:46:02 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904114","test_build_deploy_and_relate","tests.integration","Mon Sep 30 02:31:02 UTC 2024","broken","Mon Sep 30 02:46:06 UTC 2024","","test_tls","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Sep 30 02:46:02 UTC 2024","skipped","Mon Sep 30 02:46:02 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","138602","test_deploy_edge","tests.integration","Mon Sep 30 02:30:59 UTC 2024","passed","Mon Sep 30 02:33:17 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503611","test_exporter_endpoint","tests.integration","Mon Sep 30 02:31:29 UTC 2024","broken","Mon Sep 30 02:56:33 UTC 2024","","test_exporter","",""
"Test log rotation.","903240","test_log_rotation","tests.integration","Mon Sep 30 02:31:19 UTC 2024","broken","Mon Sep 30 02:46:22 UTC 2024","","test_log_rotation","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Sep 30 02:38:40 UTC 2024","skipped","Mon Sep 30 02:38:40 UTC 2024","","test_upgrade","",""
"Test the deployment of the charm.","903513","test_build_and_deploy","tests.integration","Mon Sep 30 02:30:59 UTC 2024","broken","Mon Sep 30 02:46:02 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Sep 30 02:46:06 UTC 2024","skipped","Mon Sep 30 02:46:06 UTC 2024","","test_tls","",""
