"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the database relation.","0","test_tls","tests.integration","Mon Nov 11 02:41:33 UTC 2024","skipped","Mon Nov 11 02:41:33 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322751","test_upgrade_from_edge","tests.integration","Mon Nov 11 02:28:48 UTC 2024","failed","Mon Nov 11 02:34:11 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Nov 11 02:41:29 UTC 2024","skipped","Mon Nov 11 02:41:29 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Nov 11 02:41:33 UTC 2024","skipped","Mon Nov 11 02:41:33 UTC 2024","","test_node_port","",""
"Test the database relation.","902895","test_database_relation","tests.integration","Mon Nov 11 02:26:52 UTC 2024","broken","Mon Nov 11 02:41:55 UTC 2024","","test_charm","",""
"Test the deployment of the charm.","903996","test_build_and_deploy","tests.integration","Mon Nov 11 02:26:29 UTC 2024","broken","Mon Nov 11 02:41:33 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Nov 11 02:41:33 UTC 2024","skipped","Mon Nov 11 02:41:33 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1503681","test_exporter_endpoint","tests.integration","Mon Nov 11 02:27:01 UTC 2024","broken","Mon Nov 11 02:52:04 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Nov 11 02:34:11 UTC 2024","skipped","Mon Nov 11 02:34:11 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","903600","test_build_deploy_and_relate","tests.integration","Mon Nov 11 02:26:25 UTC 2024","broken","Mon Nov 11 02:41:29 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","125267","test_deploy_edge","tests.integration","Mon Nov 11 02:26:43 UTC 2024","passed","Mon Nov 11 02:28:48 UTC 2024","","test_upgrade","",""
"Test log rotation.","902532","test_log_rotation","tests.integration","Mon Nov 11 02:26:40 UTC 2024","broken","Mon Nov 11 02:41:43 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Nov 11 02:52:04 UTC 2024","skipped","Mon Nov 11 02:52:04 UTC 2024","","test_exporter","",""
