"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205214","test_upgrade_from_edge","tests.integration","Sat Nov 09 02:27:55 UTC 2024","broken","Sat Nov 09 02:48:00 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sat Nov 09 02:41:16 UTC 2024","skipped","Sat Nov 09 02:41:16 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sat Nov 09 02:41:18 UTC 2024","skipped","Sat Nov 09 02:41:18 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Nov 09 02:51:19 UTC 2024","skipped","Sat Nov 09 02:51:19 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","904081","test_build_and_deploy","tests.integration","Sat Nov 09 02:26:13 UTC 2024","broken","Sat Nov 09 02:41:17 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Nov 09 02:48:00 UTC 2024","skipped","Sat Nov 09 02:48:00 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sat Nov 09 02:41:18 UTC 2024","skipped","Sat Nov 09 02:41:18 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Sat Nov 09 02:41:18 UTC 2024","skipped","Sat Nov 09 02:41:18 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","124668","test_deploy_edge","tests.integration","Sat Nov 09 02:25:50 UTC 2024","passed","Sat Nov 09 02:27:55 UTC 2024","","test_upgrade","",""
"Test log rotation.","902337","test_log_rotation","tests.integration","Sat Nov 09 02:25:48 UTC 2024","broken","Sat Nov 09 02:40:51 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","904423","test_build_deploy_and_relate","tests.integration","Sat Nov 09 02:26:12 UTC 2024","broken","Sat Nov 09 02:41:16 UTC 2024","","test_tls","",""
"Test the database relation.","902139","test_database_relation","tests.integration","Sat Nov 09 02:25:52 UTC 2024","broken","Sat Nov 09 02:40:54 UTC 2024","","test_charm","",""
"Test that exporter endpoint is functional.","1503593","test_exporter_endpoint","tests.integration","Sat Nov 09 02:26:15 UTC 2024","broken","Sat Nov 09 02:51:18 UTC 2024","","test_exporter","",""
