"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the database relation.","0","test_tls","tests.integration","Thu Oct 31 02:44:19 UTC 2024","skipped","Thu Oct 31 02:44:19 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502845","test_exporter_endpoint","tests.integration","Thu Oct 31 02:28:37 UTC 2024","broken","Thu Oct 31 02:53:40 UTC 2024","","test_exporter","",""
"Test log rotation.","","test_log_rotation","tests.integration","","unknown","","","test_log_rotation","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Thu Oct 31 02:44:19 UTC 2024","skipped","Thu Oct 31 02:44:19 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Thu Oct 31 02:44:19 UTC 2024","skipped","Thu Oct 31 02:44:19 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","903610","test_build_and_deploy","tests.integration","Thu Oct 31 02:29:15 UTC 2024","broken","Thu Oct 31 02:44:19 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Thu Oct 31 02:53:40 UTC 2024","skipped","Thu Oct 31 02:53:40 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","135887","test_deploy_edge","tests.integration","Thu Oct 31 02:28:42 UTC 2024","passed","Thu Oct 31 02:30:58 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","904290","test_build_deploy_and_relate","tests.integration","Thu Oct 31 02:28:46 UTC 2024","broken","Thu Oct 31 02:43:51 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1207189","test_upgrade_from_edge","tests.integration","Thu Oct 31 02:30:58 UTC 2024","broken","Thu Oct 31 02:51:05 UTC 2024","","test_upgrade","",""
"Test the database relation.","902686","test_database_relation","tests.integration","Thu Oct 31 02:29:13 UTC 2024","broken","Thu Oct 31 02:44:15 UTC 2024","","test_charm","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Thu Oct 31 02:43:51 UTC 2024","skipped","Thu Oct 31 02:43:51 UTC 2024","","test_tls","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Oct 31 02:51:05 UTC 2024","skipped","Thu Oct 31 02:51:05 UTC 2024","","test_upgrade","",""
