"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Oct 11 02:45:33 UTC 2024","skipped","Fri Oct 11 02:45:33 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","323756","test_upgrade_from_edge","tests.integration","Fri Oct 11 02:32:32 UTC 2024","failed","Fri Oct 11 02:37:56 UTC 2024","","test_upgrade","",""
"Test the database relation.","902986","test_database_relation","tests.integration","Fri Oct 11 02:40:22 UTC 2024","broken","Fri Oct 11 02:55:25 UTC 2024","","test_charm","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123684","test_deploy_edge","tests.integration","Fri Oct 11 02:30:28 UTC 2024","passed","Fri Oct 11 02:32:32 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","903774","test_build_deploy_and_relate","tests.integration","Fri Oct 11 02:30:26 UTC 2024","broken","Fri Oct 11 02:45:30 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Oct 11 02:55:39 UTC 2024","skipped","Fri Oct 11 02:55:39 UTC 2024","","test_exporter","",""
"Test log rotation.","902059","test_log_rotation","tests.integration","Fri Oct 11 02:30:16 UTC 2024","broken","Fri Oct 11 02:45:18 UTC 2024","","test_log_rotation","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Oct 11 02:37:56 UTC 2024","skipped","Fri Oct 11 02:37:56 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Oct 11 02:45:33 UTC 2024","skipped","Fri Oct 11 02:45:33 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Oct 11 02:45:33 UTC 2024","skipped","Fri Oct 11 02:45:33 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","904446","test_build_and_deploy","tests.integration","Fri Oct 11 02:30:28 UTC 2024","broken","Fri Oct 11 02:45:33 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Oct 11 02:45:30 UTC 2024","skipped","Fri Oct 11 02:45:30 UTC 2024","","test_tls","",""
"Test that exporter endpoint is functional.","1502759","test_exporter_endpoint","tests.integration","Fri Oct 11 02:30:36 UTC 2024","broken","Fri Oct 11 02:55:39 UTC 2024","","test_exporter","",""
