"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sun Oct 20 02:58:29 UTC 2024","skipped","Sun Oct 20 02:58:29 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","903588","test_build_and_deploy","tests.integration","Sun Oct 20 02:33:39 UTC 2024","broken","Sun Oct 20 02:48:42 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322040","test_upgrade_from_edge","tests.integration","Sun Oct 20 02:35:55 UTC 2024","failed","Sun Oct 20 02:41:17 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","118675","test_deploy_edge","tests.integration","Sun Oct 20 02:33:56 UTC 2024","passed","Sun Oct 20 02:35:55 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1502366","test_exporter_endpoint","tests.integration","Sun Oct 20 02:33:27 UTC 2024","broken","Sun Oct 20 02:58:29 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sun Oct 20 02:48:42 UTC 2024","skipped","Sun Oct 20 02:48:42 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sun Oct 20 02:41:17 UTC 2024","skipped","Sun Oct 20 02:41:17 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Sun Oct 20 02:48:42 UTC 2024","skipped","Sun Oct 20 02:48:42 UTC 2024","","test_node_port","",""
"Test log rotation.","902236","test_log_rotation","tests.integration","Sun Oct 20 02:33:36 UTC 2024","broken","Sun Oct 20 02:48:38 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","","test_build_deploy_and_relate","tests.integration","","unknown","","","test_tls","",""
"Test the database relation.","902491","test_database_relation","tests.integration","Sun Oct 20 02:33:40 UTC 2024","broken","Sun Oct 20 02:48:42 UTC 2024","","test_charm","",""
"Test encryption when backend database is using TLS.","","test_connected_encryption","tests.integration","","unknown","","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sun Oct 20 02:48:42 UTC 2024","skipped","Sun Oct 20 02:48:42 UTC 2024","","test_node_port","",""
