"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the deployment of the charm.","903843","test_build_and_deploy","tests.integration","Fri Aug 23 02:18:34 UTC 2024","broken","Fri Aug 23 02:33:38 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Aug 23 02:40:59 UTC 2024","skipped","Fri Aug 23 02:40:59 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205281","test_upgrade_from_edge","tests.integration","Fri Aug 23 02:20:54 UTC 2024","broken","Fri Aug 23 02:40:59 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","127156","test_deploy_edge","tests.integration","Fri Aug 23 02:18:47 UTC 2024","passed","Fri Aug 23 02:20:54 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Aug 23 02:43:55 UTC 2024","skipped","Fri Aug 23 02:43:55 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Aug 23 02:33:38 UTC 2024","skipped","Fri Aug 23 02:33:38 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1503649","test_exporter_endpoint","tests.integration","Fri Aug 23 02:18:51 UTC 2024","broken","Fri Aug 23 02:43:55 UTC 2024","","test_exporter","",""
"Test the database relation.","902925","test_database_relation","tests.integration","Fri Aug 23 02:18:54 UTC 2024","broken","Fri Aug 23 02:33:57 UTC 2024","","test_charm","",""
"Test log rotation.","903548","test_log_rotation","tests.integration","Fri Aug 23 02:18:59 UTC 2024","broken","Fri Aug 23 02:34:03 UTC 2024","","test_log_rotation","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Aug 23 02:33:38 UTC 2024","skipped","Fri Aug 23 02:33:38 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","905496","test_build_deploy_and_relate","tests.integration","Fri Aug 23 02:19:01 UTC 2024","broken","Fri Aug 23 02:34:07 UTC 2024","","test_tls","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Aug 23 02:33:38 UTC 2024","skipped","Fri Aug 23 02:33:38 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Aug 23 02:34:07 UTC 2024","skipped","Fri Aug 23 02:34:07 UTC 2024","","test_tls","",""
