"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","905524","test_build_deploy_and_relate","tests.integration","Sun Dec 15 02:41:03 UTC 2024","broken","Sun Dec 15 02:56:08 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sun Dec 15 03:06:10 UTC 2024","skipped","Sun Dec 15 03:06:10 UTC 2024","","test_exporter","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","325238","test_upgrade_from_edge","tests.integration","Sun Dec 15 02:42:49 UTC 2024","failed","Sun Dec 15 02:48:14 UTC 2024","","test_upgrade","",""
"Test the database relation.","902555","test_database_relation","tests.integration","Sun Dec 15 02:41:30 UTC 2024","broken","Sun Dec 15 02:56:33 UTC 2024","","test_charm","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sun Dec 15 02:56:13 UTC 2024","skipped","Sun Dec 15 02:56:13 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sun Dec 15 02:56:13 UTC 2024","skipped","Sun Dec 15 02:56:13 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","124369","test_deploy_edge","tests.integration","Sun Dec 15 02:40:44 UTC 2024","passed","Sun Dec 15 02:42:49 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503312","test_exporter_endpoint","tests.integration","Sun Dec 15 02:41:06 UTC 2024","broken","Sun Dec 15 03:06:09 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","904915","test_build_and_deploy","tests.integration","Sun Dec 15 02:41:08 UTC 2024","broken","Sun Dec 15 02:56:12 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sun Dec 15 02:48:14 UTC 2024","skipped","Sun Dec 15 02:48:14 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Sun Dec 15 02:56:13 UTC 2024","skipped","Sun Dec 15 02:56:13 UTC 2024","","test_node_port","",""
"Test log rotation.","902416","test_log_rotation","tests.integration","Sun Dec 15 02:40:33 UTC 2024","broken","Sun Dec 15 02:55:35 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sun Dec 15 02:56:08 UTC 2024","skipped","Sun Dec 15 02:56:08 UTC 2024","","test_tls","",""
