"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","121836","test_deploy_edge","tests.integration","Sat Sep 14 02:20:43 UTC 2024","passed","Sat Sep 14 02:22:45 UTC 2024","","test_upgrade","",""
"Test the database relation.","902531","test_database_relation","tests.integration","Sat Sep 14 02:20:13 UTC 2024","broken","Sat Sep 14 02:35:15 UTC 2024","","test_charm","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205215","test_upgrade_from_edge","tests.integration","Sat Sep 14 02:22:45 UTC 2024","broken","Sat Sep 14 02:42:50 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503437","test_exporter_endpoint","tests.integration","Sat Sep 14 02:20:55 UTC 2024","broken","Sat Sep 14 02:45:58 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","903886","test_build_and_deploy","tests.integration","Sat Sep 14 02:20:34 UTC 2024","broken","Sat Sep 14 02:35:38 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Sep 14 02:45:58 UTC 2024","skipped","Sat Sep 14 02:45:58 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Sep 14 02:42:50 UTC 2024","skipped","Sat Sep 14 02:42:50 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sat Sep 14 02:35:38 UTC 2024","skipped","Sat Sep 14 02:35:38 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Sat Sep 14 02:35:38 UTC 2024","skipped","Sat Sep 14 02:35:38 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904196","test_build_deploy_and_relate","tests.integration","Sat Sep 14 02:20:26 UTC 2024","broken","Sat Sep 14 02:35:31 UTC 2024","","test_tls","",""
"Test log rotation.","902577","test_log_rotation","tests.integration","Sat Sep 14 02:20:40 UTC 2024","broken","Sat Sep 14 02:35:43 UTC 2024","","test_log_rotation","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sat Sep 14 02:35:38 UTC 2024","skipped","Sat Sep 14 02:35:38 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sat Sep 14 02:35:31 UTC 2024","skipped","Sat Sep 14 02:35:31 UTC 2024","","test_tls","",""
