"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Thu Sep 12 02:38:30 UTC 2024","skipped","Thu Sep 12 02:38:30 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Thu Sep 12 02:38:28 UTC 2024","skipped","Thu Sep 12 02:38:28 UTC 2024","","test_tls","",""
"Test the database relation.","902317","test_database_relation","tests.integration","Thu Sep 12 02:22:53 UTC 2024","broken","Thu Sep 12 02:37:56 UTC 2024","","test_charm","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","122051","test_deploy_edge","tests.integration","Thu Sep 12 02:22:37 UTC 2024","passed","Thu Sep 12 02:24:39 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","905451","test_build_deploy_and_relate","tests.integration","Thu Sep 12 02:23:23 UTC 2024","broken","Thu Sep 12 02:38:28 UTC 2024","","test_tls","",""
"Test log rotation.","903721","test_log_rotation","tests.integration","Thu Sep 12 02:23:02 UTC 2024","broken","Thu Sep 12 02:38:06 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Thu Sep 12 02:47:51 UTC 2024","skipped","Thu Sep 12 02:47:51 UTC 2024","","test_exporter","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322397","test_upgrade_from_edge","tests.integration","Thu Sep 12 02:24:39 UTC 2024","failed","Thu Sep 12 02:30:02 UTC 2024","","test_upgrade","",""
"Test the deployment of the charm.","904758","test_build_and_deploy","tests.integration","Thu Sep 12 02:23:25 UTC 2024","broken","Thu Sep 12 02:38:30 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Sep 12 02:30:02 UTC 2024","skipped","Thu Sep 12 02:30:02 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Thu Sep 12 02:38:30 UTC 2024","skipped","Thu Sep 12 02:38:30 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502470","test_exporter_endpoint","tests.integration","Thu Sep 12 02:22:48 UTC 2024","broken","Thu Sep 12 02:47:51 UTC 2024","","test_exporter","",""
"Test the database relation.","0","test_tls","tests.integration","Thu Sep 12 02:38:30 UTC 2024","skipped","Thu Sep 12 02:38:30 UTC 2024","","test_node_port","",""
