"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the database relation.","902570","test_database_relation","tests.integration","Sun Nov 24 02:36:13 UTC 2024","broken","Sun Nov 24 02:51:16 UTC 2024","","test_charm","",""
"Test log rotation.","902343","test_log_rotation","tests.integration","Sun Nov 24 02:36:09 UTC 2024","broken","Sun Nov 24 02:51:11 UTC 2024","","test_log_rotation","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sun Nov 24 02:37:01 UTC 2024","skipped","Sun Nov 24 02:37:01 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sun Nov 24 02:37:01 UTC 2024","skipped","Sun Nov 24 02:37:01 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322206","test_upgrade_from_edge","tests.integration","Sun Nov 24 02:39:43 UTC 2024","failed","Sun Nov 24 02:45:05 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503058","test_exporter_endpoint","tests.integration","Sun Nov 24 02:37:00 UTC 2024","broken","Sun Nov 24 03:02:03 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sun Nov 24 02:52:31 UTC 2024","skipped","Sun Nov 24 02:52:31 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sun Nov 24 03:02:04 UTC 2024","skipped","Sun Nov 24 03:02:04 UTC 2024","","test_exporter","",""
"Test the database relation.","0","test_tls","tests.integration","Sun Nov 24 02:37:01 UTC 2024","skipped","Sun Nov 24 02:37:01 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","905527","test_build_deploy_and_relate","tests.integration","Sun Nov 24 02:37:26 UTC 2024","broken","Sun Nov 24 02:52:31 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","47654","test_build_and_deploy","tests.integration","Sun Nov 24 02:36:13 UTC 2024","broken","Sun Nov 24 02:37:01 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sun Nov 24 02:45:05 UTC 2024","skipped","Sun Nov 24 02:45:05 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","126907","test_deploy_edge","tests.integration","Sun Nov 24 02:37:36 UTC 2024","passed","Sun Nov 24 02:39:43 UTC 2024","","test_upgrade","",""
