"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","903124","test_log_rotation","tests.integration","Sat Nov 30 02:28:31 UTC 2024","broken","Sat Nov 30 02:43:34 UTC 2024","","test_log_rotation","",""
"Test the database relation.","902221","test_database_relation","tests.integration","Sat Nov 30 02:28:11 UTC 2024","broken","Sat Nov 30 02:43:13 UTC 2024","","test_charm","",""
"Test encryption when backend database is using TLS.","904207","test_build_deploy_and_relate","tests.integration","Sat Nov 30 02:28:18 UTC 2024","broken","Sat Nov 30 02:43:22 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Nov 30 02:53:27 UTC 2024","skipped","Sat Nov 30 02:53:27 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sat Nov 30 02:43:22 UTC 2024","skipped","Sat Nov 30 02:43:22 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","129128","test_deploy_edge","tests.integration","Sat Nov 30 02:28:23 UTC 2024","passed","Sat Nov 30 02:30:32 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Nov 30 02:35:55 UTC 2024","skipped","Sat Nov 30 02:35:55 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sat Nov 30 02:43:22 UTC 2024","skipped","Sat Nov 30 02:43:22 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Sat Nov 30 02:43:22 UTC 2024","skipped","Sat Nov 30 02:43:22 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322913","test_upgrade_from_edge","tests.integration","Sat Nov 30 02:30:32 UTC 2024","failed","Sat Nov 30 02:35:55 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1502903","test_exporter_endpoint","tests.integration","Sat Nov 30 02:28:24 UTC 2024","broken","Sat Nov 30 02:53:27 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","903978","test_build_and_deploy","tests.integration","Sat Nov 30 02:28:18 UTC 2024","broken","Sat Nov 30 02:43:22 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sat Nov 30 02:43:22 UTC 2024","skipped","Sat Nov 30 02:43:22 UTC 2024","","test_tls","",""
