"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","905611","test_build_deploy_and_relate","tests.integration","Thu Dec 12 02:34:40 UTC 2024","broken","Thu Dec 12 02:49:45 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Thu Dec 12 02:49:10 UTC 2024","skipped","Thu Dec 12 02:49:10 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1503046","test_exporter_endpoint","tests.integration","Thu Dec 12 02:34:06 UTC 2024","broken","Thu Dec 12 02:59:09 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Thu Dec 12 02:49:10 UTC 2024","skipped","Thu Dec 12 02:49:10 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","904091","test_build_and_deploy","tests.integration","Thu Dec 12 02:34:05 UTC 2024","broken","Thu Dec 12 02:49:09 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Thu Dec 12 02:49:10 UTC 2024","skipped","Thu Dec 12 02:49:10 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Thu Dec 12 02:49:45 UTC 2024","skipped","Thu Dec 12 02:49:45 UTC 2024","","test_tls","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Dec 12 02:56:44 UTC 2024","skipped","Thu Dec 12 02:56:44 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","127499","test_deploy_edge","tests.integration","Thu Dec 12 02:34:31 UTC 2024","passed","Thu Dec 12 02:36:39 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205222","test_upgrade_from_edge","tests.integration","Thu Dec 12 02:36:39 UTC 2024","broken","Thu Dec 12 02:56:44 UTC 2024","","test_upgrade","",""
"Test log rotation.","902314","test_log_rotation","tests.integration","Thu Dec 12 02:34:15 UTC 2024","broken","Thu Dec 12 02:49:17 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Thu Dec 12 02:59:10 UTC 2024","skipped","Thu Dec 12 02:59:10 UTC 2024","","test_exporter","",""
"Test the database relation.","903267","test_database_relation","tests.integration","Thu Dec 12 02:34:29 UTC 2024","broken","Thu Dec 12 02:49:32 UTC 2024","","test_charm","",""
