"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","902432","test_log_rotation","tests.integration","Wed Aug 07 02:22:46 UTC 2024","broken","Wed Aug 07 02:37:48 UTC 2024","","test_log_rotation","",""
"Test that exporter endpoint is functional.","1502555","test_exporter_endpoint","tests.integration","Wed Aug 07 02:22:53 UTC 2024","broken","Wed Aug 07 02:47:56 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Wed Aug 07 02:37:43 UTC 2024","skipped","Wed Aug 07 02:37:43 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Wed Aug 07 02:37:43 UTC 2024","skipped","Wed Aug 07 02:37:43 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Wed Aug 07 02:39:01 UTC 2024","skipped","Wed Aug 07 02:39:01 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Wed Aug 07 02:47:56 UTC 2024","skipped","Wed Aug 07 02:47:56 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","903965","test_build_and_deploy","tests.integration","Wed Aug 07 02:22:39 UTC 2024","broken","Wed Aug 07 02:37:43 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Wed Aug 07 02:30:11 UTC 2024","skipped","Wed Aug 07 02:30:11 UTC 2024","","test_upgrade","",""
"Test the database relation.","902309","test_database_relation","tests.integration","Wed Aug 07 02:22:57 UTC 2024","broken","Wed Aug 07 02:38:00 UTC 2024","","test_charm","",""
"Test encryption when backend database is using TLS.","907568","test_build_deploy_and_relate","tests.integration","Wed Aug 07 02:23:53 UTC 2024","broken","Wed Aug 07 02:39:01 UTC 2024","","test_tls","",""
"Test the database relation.","0","test_tls","tests.integration","Wed Aug 07 02:37:43 UTC 2024","skipped","Wed Aug 07 02:37:43 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322952","test_upgrade_from_edge","tests.integration","Wed Aug 07 02:24:48 UTC 2024","failed","Wed Aug 07 02:30:11 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","121963","test_deploy_edge","tests.integration","Wed Aug 07 02:22:46 UTC 2024","passed","Wed Aug 07 02:24:48 UTC 2024","","test_upgrade","",""
