"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","115542","test_log_rotation","tests.integration","Fri Jul 26 02:10:39 UTC 2024","passed","Fri Jul 26 02:12:34 UTC 2024","","test_log_rotation","",""
"Test the database relation.","270658","test_database_relation","tests.integration","Fri Jul 26 02:10:32 UTC 2024","passed","Fri Jul 26 02:15:02 UTC 2024","","test_charm","",""
"Test the nodeport.","6156","test_data_integrator","tests.integration","Fri Jul 26 02:13:59 UTC 2024","passed","Fri Jul 26 02:14:05 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","22007","test_connected_encryption","tests.integration","Fri Jul 26 02:11:51 UTC 2024","passed","Fri Jul 26 02:12:13 UTC 2024","","test_tls","",""
"Test encryption when backend database is using TLS.","101964","test_build_deploy_and_relate","tests.integration","Fri Jul 26 02:10:09 UTC 2024","passed","Fri Jul 26 02:11:51 UTC 2024","","test_tls","",""
"Test the nodeport.","606","test_node_port_and_clusterip_setup","tests.integration","Fri Jul 26 02:13:58 UTC 2024","passed","Fri Jul 26 02:13:59 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","337179","test_upgrade_from_edge","tests.integration","Fri Jul 26 02:12:35 UTC 2024","failed","Fri Jul 26 02:18:12 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Jul 26 02:18:12 UTC 2024","skipped","Fri Jul 26 02:18:12 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","150286","test_exporter_endpoint","tests.integration","Fri Jul 26 02:10:36 UTC 2024","passed","Fri Jul 26 02:13:06 UTC 2024","","test_exporter","",""
"Test that the exporter endpoint works when related with TLS","68171","test_exporter_endpoint_with_tls","tests.integration","Fri Jul 26 02:13:06 UTC 2024","passed","Fri Jul 26 02:14:15 UTC 2024","","test_exporter","",""
"Test the database relation.","1551","test_tls","tests.integration","Fri Jul 26 02:13:56 UTC 2024","passed","Fri Jul 26 02:13:58 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","213407","test_build_and_deploy","tests.integration","Fri Jul 26 02:10:23 UTC 2024","passed","Fri Jul 26 02:13:56 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","126107","test_deploy_edge","tests.integration","Fri Jul 26 02:10:29 UTC 2024","passed","Fri Jul 26 02:12:35 UTC 2024","","test_upgrade","",""
