"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","902261","test_log_rotation","tests.integration","Tue Nov 26 02:31:47 UTC 2024","broken","Tue Nov 26 02:46:49 UTC 2024","","test_log_rotation","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","130246","test_deploy_edge","tests.integration","Tue Nov 26 02:31:26 UTC 2024","passed","Tue Nov 26 02:33:36 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205235","test_upgrade_from_edge","tests.integration","Tue Nov 26 02:33:36 UTC 2024","broken","Tue Nov 26 02:53:42 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Tue Nov 26 02:46:57 UTC 2024","skipped","Tue Nov 26 02:46:57 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Tue Nov 26 02:56:20 UTC 2024","skipped","Tue Nov 26 02:56:20 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","905387","test_build_deploy_and_relate","tests.integration","Tue Nov 26 02:31:52 UTC 2024","broken","Tue Nov 26 02:46:57 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Tue Nov 26 02:46:36 UTC 2024","skipped","Tue Nov 26 02:46:36 UTC 2024","","test_node_port","",""
"Test the database relation.","902155","test_database_relation","tests.integration","Tue Nov 26 02:31:13 UTC 2024","broken","Tue Nov 26 02:46:15 UTC 2024","","test_charm","",""
"Test the deployment of the charm.","904222","test_build_and_deploy","tests.integration","Tue Nov 26 02:31:32 UTC 2024","broken","Tue Nov 26 02:46:36 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Tue Nov 26 02:46:36 UTC 2024","skipped","Tue Nov 26 02:46:36 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502725","test_exporter_endpoint","tests.integration","Tue Nov 26 02:31:17 UTC 2024","broken","Tue Nov 26 02:56:20 UTC 2024","","test_exporter","",""
"Test the database relation.","0","test_tls","tests.integration","Tue Nov 26 02:46:36 UTC 2024","skipped","Tue Nov 26 02:46:36 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Tue Nov 26 02:53:42 UTC 2024","skipped","Tue Nov 26 02:53:42 UTC 2024","","test_upgrade","",""
