"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Nov 29 02:48:08 UTC 2024","skipped","Fri Nov 29 02:48:08 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","138301","test_deploy_edge","tests.integration","Fri Nov 29 02:32:59 UTC 2024","passed","Fri Nov 29 02:35:17 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503272","test_exporter_endpoint","tests.integration","Fri Nov 29 02:33:05 UTC 2024","broken","Fri Nov 29 02:58:08 UTC 2024","","test_exporter","",""
"Test the database relation.","902076","test_database_relation","tests.integration","Fri Nov 29 02:32:50 UTC 2024","broken","Fri Nov 29 02:47:52 UTC 2024","","test_charm","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Nov 29 02:40:40 UTC 2024","skipped","Fri Nov 29 02:40:40 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Nov 29 02:48:08 UTC 2024","skipped","Fri Nov 29 02:48:08 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","904164","test_build_and_deploy","tests.integration","Fri Nov 29 02:33:04 UTC 2024","broken","Fri Nov 29 02:48:08 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","903960","test_build_deploy_and_relate","tests.integration","Fri Nov 29 02:32:47 UTC 2024","broken","Fri Nov 29 02:47:51 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Nov 29 02:48:08 UTC 2024","skipped","Fri Nov 29 02:48:08 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Nov 29 02:47:51 UTC 2024","skipped","Fri Nov 29 02:47:51 UTC 2024","","test_tls","",""
"Test log rotation.","902266","test_log_rotation","tests.integration","Fri Nov 29 02:32:43 UTC 2024","broken","Fri Nov 29 02:47:45 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Nov 29 02:58:09 UTC 2024","skipped","Fri Nov 29 02:58:09 UTC 2024","","test_exporter","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322226","test_upgrade_from_edge","tests.integration","Fri Nov 29 02:35:17 UTC 2024","failed","Fri Nov 29 02:40:40 UTC 2024","","test_upgrade","",""
