"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the expose-external config option.","144564","test_expose_external","tests.integration","Fri Feb 14 02:24:41 UTC 2025","passed","Fri Feb 14 02:27:06 UTC 2025","","test_expose_external","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","127528","test_expose_external_with_tls","tests.integration","Fri Feb 14 02:27:06 UTC 2025","passed","Fri Feb 14 02:29:13 UTC 2025","","test_expose_external","",""
"Test that the exporter endpoint works when related with TLS","211018","test_exporter_endpoint","tests.integration","Fri Feb 14 02:25:01 UTC 2025","passed","Fri Feb 14 02:28:32 UTC 2025","","test_exporter_with_tls","",""
"Test log rotation.","98106","test_log_rotation","tests.integration","Fri Feb 14 02:24:52 UTC 2025","passed","Fri Feb 14 02:26:30 UTC 2025","","test_log_rotation","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","4130","test_upgrade_from_edge","tests.integration","Fri Feb 14 02:26:17 UTC 2025","broken","Fri Feb 14 02:26:21 UTC 2025","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Feb 14 02:26:21 UTC 2025","skipped","Fri Feb 14 02:26:21 UTC 2025","","test_upgrade","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","Fri Feb 14 02:31:15 UTC 2025","skipped","Fri Feb 14 02:31:15 UTC 2025","","test_architecture","",""
"Test the database relation.","576642","test_database_relation","tests.integration","Fri Feb 14 02:24:52 UTC 2025","passed","Fri Feb 14 02:34:28 UTC 2025","","test_charm","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123944","test_deploy_edge","tests.integration","Fri Feb 14 02:24:13 UTC 2025","passed","Fri Feb 14 02:26:17 UTC 2025","","test_upgrade","",""
"Test encryption when backend database is using TLS.","21653","test_connected_encryption","tests.integration","Fri Feb 14 02:26:40 UTC 2025","passed","Fri Feb 14 02:27:01 UTC 2025","","test_tls","",""
"Test that exporter endpoint is functional.","155791","test_exporter_endpoint","tests.integration","Fri Feb 14 02:24:01 UTC 2025","passed","Fri Feb 14 02:26:37 UTC 2025","","test_exporter","",""
"Tries deploying an arm64 charm on amd64 host.","46398","test_arm_charm_on_amd_host","tests.integration","Fri Feb 14 02:30:29 UTC 2025","passed","Fri Feb 14 02:31:15 UTC 2025","","test_architecture","",""
"Test encryption when backend database is using TLS.","104674","test_deploy_and_relate","tests.integration","Fri Feb 14 02:24:55 UTC 2025","passed","Fri Feb 14 02:26:40 UTC 2025","","test_tls","",""
