"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that exporter endpoint is functional.","1502704","test_exporter_endpoint","tests.integration","Mon Nov 04 02:29:15 UTC 2024","broken","Mon Nov 04 02:54:18 UTC 2024","","test_exporter","",""
"Test log rotation.","902418","test_log_rotation","tests.integration","Mon Nov 04 02:29:16 UTC 2024","broken","Mon Nov 04 02:44:18 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Nov 04 02:54:18 UTC 2024","skipped","Mon Nov 04 02:54:18 UTC 2024","","test_exporter","",""
"Test the database relation.","902701","test_database_relation","tests.integration","Mon Nov 04 02:29:11 UTC 2024","broken","Mon Nov 04 02:44:14 UTC 2024","","test_charm","",""
"Test the deployment of the charm.","905244","test_build_and_deploy","tests.integration","Mon Nov 04 02:29:37 UTC 2024","broken","Mon Nov 04 02:44:42 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904282","test_build_deploy_and_relate","tests.integration","Mon Nov 04 02:35:34 UTC 2024","broken","Mon Nov 04 02:50:38 UTC 2024","","test_tls","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Nov 04 02:50:38 UTC 2024","skipped","Mon Nov 04 02:50:38 UTC 2024","","test_tls","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Nov 04 02:52:23 UTC 2024","skipped","Mon Nov 04 02:52:23 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Nov 04 02:44:42 UTC 2024","skipped","Mon Nov 04 02:44:42 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205244","test_upgrade_from_edge","tests.integration","Mon Nov 04 02:32:17 UTC 2024","broken","Mon Nov 04 02:52:23 UTC 2024","","test_upgrade","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Nov 04 02:44:42 UTC 2024","skipped","Mon Nov 04 02:44:42 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","152685","test_deploy_edge","tests.integration","Mon Nov 04 02:29:45 UTC 2024","passed","Mon Nov 04 02:32:17 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Nov 04 02:44:42 UTC 2024","skipped","Mon Nov 04 02:44:42 UTC 2024","","test_node_port","",""
