"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Nov 18 02:57:39 UTC 2024","skipped","Mon Nov 18 02:57:39 UTC 2024","","test_exporter","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Nov 18 02:34:00 UTC 2024","skipped","Mon Nov 18 02:34:00 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Nov 18 02:34:00 UTC 2024","skipped","Mon Nov 18 02:34:00 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123094","test_deploy_edge","tests.integration","Mon Nov 18 02:32:33 UTC 2024","passed","Mon Nov 18 02:34:36 UTC 2024","","test_upgrade","",""
"Test log rotation.","903229","test_log_rotation","tests.integration","Mon Nov 18 02:33:02 UTC 2024","broken","Mon Nov 18 02:48:05 UTC 2024","","test_log_rotation","",""
"Test the database relation.","902467","test_database_relation","tests.integration","Mon Nov 18 02:32:26 UTC 2024","broken","Mon Nov 18 02:47:29 UTC 2024","","test_charm","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Nov 18 02:47:33 UTC 2024","skipped","Mon Nov 18 02:47:33 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","79717","test_build_and_deploy","tests.integration","Mon Nov 18 02:32:41 UTC 2024","broken","Mon Nov 18 02:34:00 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Nov 18 02:39:59 UTC 2024","skipped","Mon Nov 18 02:39:59 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1502704","test_exporter_endpoint","tests.integration","Mon Nov 18 02:32:36 UTC 2024","broken","Mon Nov 18 02:57:39 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Nov 18 02:34:00 UTC 2024","skipped","Mon Nov 18 02:34:00 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904669","test_build_deploy_and_relate","tests.integration","Mon Nov 18 02:32:28 UTC 2024","broken","Mon Nov 18 02:47:33 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322820","test_upgrade_from_edge","tests.integration","Mon Nov 18 02:34:36 UTC 2024","failed","Mon Nov 18 02:39:59 UTC 2024","","test_upgrade","",""
