"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205254","test_upgrade_from_edge","tests.integration","Thu Sep 05 02:25:17 UTC 2024","broken","Thu Sep 05 02:45:23 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Thu Sep 05 02:37:14 UTC 2024","skipped","Thu Sep 05 02:37:14 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","903739","test_build_and_deploy","tests.integration","Thu Sep 05 02:22:10 UTC 2024","broken","Thu Sep 05 02:37:14 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Thu Sep 05 02:45:23 UTC 2024","skipped","Thu Sep 05 02:45:23 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503283","test_exporter_endpoint","tests.integration","Thu Sep 05 02:22:12 UTC 2024","broken","Thu Sep 05 02:47:15 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","144235","test_deploy_edge","tests.integration","Thu Sep 05 02:22:53 UTC 2024","passed","Thu Sep 05 02:25:17 UTC 2024","","test_upgrade","",""
"Test the database relation.","902521","test_database_relation","tests.integration","Thu Sep 05 02:22:21 UTC 2024","broken","Thu Sep 05 02:37:23 UTC 2024","","test_charm","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Thu Sep 05 02:47:15 UTC 2024","skipped","Thu Sep 05 02:47:15 UTC 2024","","test_exporter","",""
"Test log rotation.","902165","test_log_rotation","tests.integration","Thu Sep 05 02:22:15 UTC 2024","broken","Thu Sep 05 02:37:17 UTC 2024","","test_log_rotation","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Thu Sep 05 02:37:25 UTC 2024","skipped","Thu Sep 05 02:37:25 UTC 2024","","test_tls","",""
"Test encryption when backend database is using TLS.","904423","test_build_deploy_and_relate","tests.integration","Thu Sep 05 02:22:21 UTC 2024","broken","Thu Sep 05 02:37:25 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Thu Sep 05 02:37:14 UTC 2024","skipped","Thu Sep 05 02:37:14 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Thu Sep 05 02:37:14 UTC 2024","skipped","Thu Sep 05 02:37:14 UTC 2024","","test_node_port","",""
