"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Nov 01 02:50:06 UTC 2024","skipped","Fri Nov 01 02:50:06 UTC 2024","","test_tls","",""
"Test that exporter endpoint is functional.","1504301","test_exporter_endpoint","tests.integration","Fri Nov 01 02:35:39 UTC 2024","broken","Fri Nov 01 03:00:44 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Nov 01 02:50:17 UTC 2024","skipped","Fri Nov 01 02:50:17 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904091","test_build_deploy_and_relate","tests.integration","Fri Nov 01 02:35:02 UTC 2024","broken","Fri Nov 01 02:50:06 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","903639","test_build_and_deploy","tests.integration","Fri Nov 01 02:35:13 UTC 2024","broken","Fri Nov 01 02:50:17 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","4104","test_upgrade_from_edge","tests.integration","Fri Nov 01 02:38:17 UTC 2024","broken","Fri Nov 01 02:38:21 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","180050","test_deploy_edge","tests.integration","Fri Nov 01 02:35:17 UTC 2024","passed","Fri Nov 01 02:38:17 UTC 2024","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Nov 01 02:38:21 UTC 2024","skipped","Fri Nov 01 02:38:21 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Nov 01 02:50:17 UTC 2024","skipped","Fri Nov 01 02:50:17 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Nov 01 03:00:44 UTC 2024","skipped","Fri Nov 01 03:00:44 UTC 2024","","test_exporter","",""
"Test the database relation.","902663","test_database_relation","tests.integration","Fri Nov 01 02:35:34 UTC 2024","broken","Fri Nov 01 02:50:37 UTC 2024","","test_charm","",""
"Test log rotation.","","test_log_rotation","tests.integration","","unknown","","","test_log_rotation","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Nov 01 02:50:17 UTC 2024","skipped","Fri Nov 01 02:50:17 UTC 2024","","test_node_port","",""
