"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the database relation.","902583","test_database_relation","tests.integration","Wed Sep 04 02:21:12 UTC 2024","broken","Wed Sep 04 02:36:15 UTC 2024","","test_charm","",""
"Test that exporter endpoint is functional.","1503040","test_exporter_endpoint","tests.integration","Wed Sep 04 02:21:12 UTC 2024","broken","Wed Sep 04 02:46:15 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Wed Sep 04 02:36:11 UTC 2024","skipped","Wed Sep 04 02:36:11 UTC 2024","","test_tls","",""
"Test encryption when backend database is using TLS.","904237","test_build_deploy_and_relate","tests.integration","Wed Sep 04 02:21:07 UTC 2024","broken","Wed Sep 04 02:36:11 UTC 2024","","test_tls","",""
"Test the database relation.","0","test_tls","tests.integration","Wed Sep 04 02:36:24 UTC 2024","skipped","Wed Sep 04 02:36:24 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","903708","test_build_and_deploy","tests.integration","Wed Sep 04 02:21:20 UTC 2024","broken","Wed Sep 04 02:36:24 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Wed Sep 04 02:46:15 UTC 2024","skipped","Wed Sep 04 02:46:15 UTC 2024","","test_exporter","",""
"Test log rotation.","903047","test_log_rotation","tests.integration","Wed Sep 04 02:21:11 UTC 2024","broken","Wed Sep 04 02:36:15 UTC 2024","","test_log_rotation","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Wed Sep 04 02:29:01 UTC 2024","skipped","Wed Sep 04 02:29:01 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","127918","test_deploy_edge","tests.integration","Wed Sep 04 02:21:29 UTC 2024","passed","Wed Sep 04 02:23:37 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Wed Sep 04 02:36:24 UTC 2024","skipped","Wed Sep 04 02:36:24 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Wed Sep 04 02:36:24 UTC 2024","skipped","Wed Sep 04 02:36:24 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","323102","test_upgrade_from_edge","tests.integration","Wed Sep 04 02:23:37 UTC 2024","failed","Wed Sep 04 02:29:00 UTC 2024","","test_upgrade","",""
