"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","905007","test_build_deploy_and_relate","tests.integration","Mon Dec 16 02:37:49 UTC 2024","broken","Mon Dec 16 02:52:54 UTC 2024","","test_tls","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Dec 16 02:52:54 UTC 2024","skipped","Mon Dec 16 02:52:54 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1503961","test_exporter_endpoint","tests.integration","Mon Dec 16 02:38:26 UTC 2024","broken","Mon Dec 16 03:03:30 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Dec 16 02:52:54 UTC 2024","skipped","Mon Dec 16 02:52:54 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","904932","test_build_and_deploy","tests.integration","Mon Dec 16 02:37:49 UTC 2024","broken","Mon Dec 16 02:52:54 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322208","test_upgrade_from_edge","tests.integration","Mon Dec 16 02:40:17 UTC 2024","failed","Mon Dec 16 02:45:39 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Dec 16 02:52:54 UTC 2024","skipped","Mon Dec 16 02:52:54 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Dec 16 02:52:54 UTC 2024","skipped","Mon Dec 16 02:52:54 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Dec 16 03:03:30 UTC 2024","skipped","Mon Dec 16 03:03:30 UTC 2024","","test_exporter","",""
"Test log rotation.","902557","test_log_rotation","tests.integration","Mon Dec 16 02:37:43 UTC 2024","broken","Mon Dec 16 02:52:45 UTC 2024","","test_log_rotation","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Dec 16 02:45:39 UTC 2024","skipped","Mon Dec 16 02:45:39 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","144126","test_deploy_edge","tests.integration","Mon Dec 16 02:37:53 UTC 2024","passed","Mon Dec 16 02:40:17 UTC 2024","","test_upgrade","",""
"Test the database relation.","902387","test_database_relation","tests.integration","Mon Dec 16 02:37:46 UTC 2024","broken","Mon Dec 16 02:52:49 UTC 2024","","test_charm","",""
