"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test log rotation.","119970","test_log_rotation","tests.integration","Tue Jul 30 02:14:04 UTC 2024","passed","Tue Jul 30 02:16:04 UTC 2024","","test_log_rotation","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","337336","test_upgrade_from_edge","tests.integration","Tue Jul 30 02:15:57 UTC 2024","failed","Tue Jul 30 02:21:34 UTC 2024","","test_upgrade","",""
"Test the database relation.","425355","test_database_relation","tests.integration","Tue Jul 30 02:13:52 UTC 2024","passed","Tue Jul 30 02:20:58 UTC 2024","","test_charm","",""
"Test the database relation.","1377","test_tls","tests.integration","Tue Jul 30 02:17:31 UTC 2024","passed","Tue Jul 30 02:17:33 UTC 2024","","test_node_port","",""
"Test the nodeport.","3105","test_data_integrator","tests.integration","Tue Jul 30 02:17:33 UTC 2024","passed","Tue Jul 30 02:17:36 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Tue Jul 30 02:21:34 UTC 2024","skipped","Tue Jul 30 02:21:34 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","108402","test_build_deploy_and_relate","tests.integration","Tue Jul 30 02:13:37 UTC 2024","passed","Tue Jul 30 02:15:25 UTC 2024","","test_tls","",""
"Test the nodeport.","422","test_node_port_and_clusterip_setup","tests.integration","Tue Jul 30 02:17:33 UTC 2024","passed","Tue Jul 30 02:17:33 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","67595","test_exporter_endpoint_with_tls","tests.integration","Tue Jul 30 02:16:37 UTC 2024","passed","Tue Jul 30 02:17:44 UTC 2024","","test_exporter","",""
"Test that exporter endpoint is functional.","157691","test_exporter_endpoint","tests.integration","Tue Jul 30 02:13:59 UTC 2024","passed","Tue Jul 30 02:16:37 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","124408","test_deploy_edge","tests.integration","Tue Jul 30 02:13:53 UTC 2024","passed","Tue Jul 30 02:15:57 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","22176","test_connected_encryption","tests.integration","Tue Jul 30 02:15:25 UTC 2024","passed","Tue Jul 30 02:15:47 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","230712","test_build_and_deploy","tests.integration","Tue Jul 30 02:13:41 UTC 2024","passed","Tue Jul 30 02:17:31 UTC 2024","","test_node_port","",""
