"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sat Aug 03 02:26:48 UTC 2024","skipped","Sat Aug 03 02:26:48 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","68527","test_build_and_deploy","tests.integration","Sat Aug 03 02:12:02 UTC 2024","broken","Sat Aug 03 02:13:10 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322780","test_upgrade_from_edge","tests.integration","Sat Aug 03 02:13:30 UTC 2024","failed","Sat Aug 03 02:18:53 UTC 2024","","test_upgrade","",""
"Test the database relation.","902689","test_database_relation","tests.integration","Sat Aug 03 02:11:30 UTC 2024","broken","Sat Aug 03 02:26:33 UTC 2024","","test_charm","",""
"Test the database relation.","0","test_tls","tests.integration","Sat Aug 03 02:13:10 UTC 2024","skipped","Sat Aug 03 02:13:10 UTC 2024","","test_node_port","",""
"Test log rotation.","903050","test_log_rotation","tests.integration","Sat Aug 03 02:11:57 UTC 2024","broken","Sat Aug 03 02:27:00 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Aug 03 02:36:37 UTC 2024","skipped","Sat Aug 03 02:36:37 UTC 2024","","test_exporter","",""
"Test that exporter endpoint is functional.","1502651","test_exporter_endpoint","tests.integration","Sat Aug 03 02:11:35 UTC 2024","broken","Sat Aug 03 02:36:37 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Aug 03 02:18:53 UTC 2024","skipped","Sat Aug 03 02:18:53 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sat Aug 03 02:13:10 UTC 2024","skipped","Sat Aug 03 02:13:10 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","904331","test_build_deploy_and_relate","tests.integration","Sat Aug 03 02:11:43 UTC 2024","broken","Sat Aug 03 02:26:48 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sat Aug 03 02:13:10 UTC 2024","skipped","Sat Aug 03 02:13:10 UTC 2024","","test_node_port","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","124439","test_deploy_edge","tests.integration","Sat Aug 03 02:11:25 UTC 2024","passed","Sat Aug 03 02:13:30 UTC 2024","","test_upgrade","",""
