"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Aug 09 02:42:37 UTC 2024","skipped","Fri Aug 09 02:42:37 UTC 2024","","test_exporter","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Aug 09 02:24:40 UTC 2024","skipped","Fri Aug 09 02:24:40 UTC 2024","","test_upgrade","",""
"Test the database relation.","903185","test_database_relation","tests.integration","Fri Aug 09 02:17:32 UTC 2024","broken","Fri Aug 09 02:32:35 UTC 2024","","test_charm","",""
"Test encryption when backend database is using TLS.","904337","test_build_deploy_and_relate","tests.integration","Fri Aug 09 02:20:10 UTC 2024","broken","Fri Aug 09 02:35:14 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","118780","test_deploy_edge","tests.integration","Fri Aug 09 02:17:19 UTC 2024","passed","Fri Aug 09 02:19:18 UTC 2024","","test_upgrade","",""
"Test log rotation.","902392","test_log_rotation","tests.integration","Fri Aug 09 02:17:17 UTC 2024","broken","Fri Aug 09 02:32:19 UTC 2024","","test_log_rotation","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322872","test_upgrade_from_edge","tests.integration","Fri Aug 09 02:19:18 UTC 2024","failed","Fri Aug 09 02:24:40 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1503663","test_exporter_endpoint","tests.integration","Fri Aug 09 02:17:33 UTC 2024","broken","Fri Aug 09 02:42:37 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","905062","test_build_and_deploy","tests.integration","Fri Aug 09 02:17:38 UTC 2024","broken","Fri Aug 09 02:32:43 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Aug 09 02:32:43 UTC 2024","skipped","Fri Aug 09 02:32:43 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Aug 09 02:32:43 UTC 2024","skipped","Fri Aug 09 02:32:43 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Aug 09 02:32:43 UTC 2024","skipped","Fri Aug 09 02:32:43 UTC 2024","","test_node_port","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Aug 09 02:35:14 UTC 2024","skipped","Fri Aug 09 02:35:14 UTC 2024","","test_tls","",""
