"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","905450","test_build_deploy_and_relate","tests.integration","Mon Aug 26 02:18:03 UTC 2024","broken","Mon Aug 26 02:33:09 UTC 2024","","test_tls","",""
"Test the deployment of the charm.","904117","test_build_and_deploy","tests.integration","Mon Aug 26 02:17:48 UTC 2024","broken","Mon Aug 26 02:32:52 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Mon Aug 26 02:32:52 UTC 2024","skipped","Mon Aug 26 02:32:52 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Mon Aug 26 02:25:11 UTC 2024","skipped","Mon Aug 26 02:25:11 UTC 2024","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Mon Aug 26 02:43:03 UTC 2024","skipped","Mon Aug 26 02:43:03 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Mon Aug 26 02:32:52 UTC 2024","skipped","Mon Aug 26 02:32:52 UTC 2024","","test_node_port","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","323067","test_upgrade_from_edge","tests.integration","Mon Aug 26 02:19:48 UTC 2024","failed","Mon Aug 26 02:25:11 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Mon Aug 26 02:33:09 UTC 2024","skipped","Mon Aug 26 02:33:09 UTC 2024","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","122328","test_deploy_edge","tests.integration","Mon Aug 26 02:17:46 UTC 2024","passed","Mon Aug 26 02:19:48 UTC 2024","","test_upgrade","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Mon Aug 26 02:32:52 UTC 2024","skipped","Mon Aug 26 02:32:52 UTC 2024","","test_node_port","",""
"Test the database relation.","902288","test_database_relation","tests.integration","Mon Aug 26 02:17:52 UTC 2024","broken","Mon Aug 26 02:32:54 UTC 2024","","test_charm","",""
"Test that exporter endpoint is functional.","1503653","test_exporter_endpoint","tests.integration","Mon Aug 26 02:17:59 UTC 2024","broken","Mon Aug 26 02:43:03 UTC 2024","","test_exporter","",""
"Test log rotation.","902731","test_log_rotation","tests.integration","Mon Aug 26 02:17:56 UTC 2024","broken","Mon Aug 26 02:32:58 UTC 2024","","test_log_rotation","",""
