"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","126858","test_deploy_edge","tests.integration","Fri Aug 16 02:15:39 UTC 2024","passed","Fri Aug 16 02:17:46 UTC 2024","","test_upgrade","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205234","test_upgrade_from_edge","tests.integration","Fri Aug 16 02:17:46 UTC 2024","broken","Fri Aug 16 02:37:51 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","905420","test_build_deploy_and_relate","tests.integration","Fri Aug 16 02:15:52 UTC 2024","broken","Fri Aug 16 02:30:58 UTC 2024","","test_tls","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Fri Aug 16 02:30:58 UTC 2024","skipped","Fri Aug 16 02:30:58 UTC 2024","","test_tls","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Fri Aug 16 02:40:42 UTC 2024","skipped","Fri Aug 16 02:40:42 UTC 2024","","test_exporter","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Fri Aug 16 02:30:11 UTC 2024","skipped","Fri Aug 16 02:30:11 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1503001","test_exporter_endpoint","tests.integration","Fri Aug 16 02:15:39 UTC 2024","broken","Fri Aug 16 02:40:42 UTC 2024","","test_exporter","",""
"Test log rotation.","902504","test_log_rotation","tests.integration","Fri Aug 16 02:15:21 UTC 2024","broken","Fri Aug 16 02:30:23 UTC 2024","","test_log_rotation","",""
"Test the database relation.","902378","test_database_relation","tests.integration","Fri Aug 16 02:15:23 UTC 2024","broken","Fri Aug 16 02:30:25 UTC 2024","","test_charm","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Fri Aug 16 02:30:11 UTC 2024","skipped","Fri Aug 16 02:30:11 UTC 2024","","test_node_port","",""
"Test the deployment of the charm.","903813","test_build_and_deploy","tests.integration","Fri Aug 16 02:15:07 UTC 2024","broken","Fri Aug 16 02:30:11 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Fri Aug 16 02:30:11 UTC 2024","skipped","Fri Aug 16 02:30:11 UTC 2024","","test_node_port","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Fri Aug 16 02:37:51 UTC 2024","skipped","Fri Aug 16 02:37:51 UTC 2024","","test_upgrade","",""
