"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the nodeport.","0","test_data_integrator","tests.integration","Tue Oct 29 02:44:16 UTC 2024","skipped","Tue Oct 29 02:44:16 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Tue Oct 29 02:44:16 UTC 2024","skipped","Tue Oct 29 02:44:16 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Tue Oct 29 02:44:16 UTC 2024","skipped","Tue Oct 29 02:44:16 UTC 2024","","test_node_port","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Tue Oct 29 02:55:40 UTC 2024","skipped","Tue Oct 29 02:55:40 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","903303","test_build_and_deploy","tests.integration","Tue Oct 29 02:29:13 UTC 2024","broken","Tue Oct 29 02:44:16 UTC 2024","","test_node_port","",""
"Test the database relation.","902217","test_database_relation","tests.integration","Tue Oct 29 02:29:14 UTC 2024","broken","Tue Oct 29 02:44:16 UTC 2024","","test_charm","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Tue Oct 29 02:51:23 UTC 2024","skipped","Tue Oct 29 02:51:23 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Tue Oct 29 02:44:07 UTC 2024","skipped","Tue Oct 29 02:44:07 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","1205197","test_upgrade_from_edge","tests.integration","Tue Oct 29 02:31:18 UTC 2024","broken","Tue Oct 29 02:51:23 UTC 2024","","test_upgrade","",""
"Test that exporter endpoint is functional.","1504418","test_exporter_endpoint","tests.integration","Tue Oct 29 02:30:35 UTC 2024","broken","Tue Oct 29 02:55:40 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","130000","test_deploy_edge","tests.integration","Tue Oct 29 02:29:08 UTC 2024","passed","Tue Oct 29 02:31:18 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","904233","test_build_deploy_and_relate","tests.integration","Tue Oct 29 02:29:03 UTC 2024","broken","Tue Oct 29 02:44:07 UTC 2024","","test_tls","",""
"Test log rotation.","902004","test_log_rotation","tests.integration","Tue Oct 29 02:29:18 UTC 2024","broken","Tue Oct 29 02:44:20 UTC 2024","","test_log_rotation","",""
