"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test encryption when backend database is using TLS.","0","test_connected_encryption","tests.integration","Sat Dec 07 02:47:54 UTC 2024","skipped","Sat Dec 07 02:47:54 UTC 2024","","test_tls","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","0","test_fail_and_rollback","tests.integration","Sat Dec 07 02:40:16 UTC 2024","skipped","Sat Dec 07 02:40:16 UTC 2024","","test_upgrade","",""
"Test encryption when backend database is using TLS.","905424","test_build_deploy_and_relate","tests.integration","Sat Dec 07 02:32:48 UTC 2024","broken","Sat Dec 07 02:47:54 UTC 2024","","test_tls","",""
"Test the nodeport.","0","test_node_port_and_clusterip_setup","tests.integration","Sat Dec 07 02:33:29 UTC 2024","skipped","Sat Dec 07 02:33:29 UTC 2024","","test_node_port","",""
"Test the database relation.","0","test_tls","tests.integration","Sat Dec 07 02:33:29 UTC 2024","skipped","Sat Dec 07 02:33:29 UTC 2024","","test_node_port","",""
"Test the nodeport.","0","test_data_integrator","tests.integration","Sat Dec 07 02:33:29 UTC 2024","skipped","Sat Dec 07 02:33:29 UTC 2024","","test_node_port","",""
"Test that exporter endpoint is functional.","1502894","test_exporter_endpoint","tests.integration","Sat Dec 07 02:32:25 UTC 2024","broken","Sat Dec 07 02:57:28 UTC 2024","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","124742","test_deploy_edge","tests.integration","Sat Dec 07 02:32:49 UTC 2024","passed","Sat Dec 07 02:34:54 UTC 2024","","test_upgrade","",""
"Test the database relation.","902233","test_database_relation","tests.integration","Sat Dec 07 02:32:30 UTC 2024","broken","Sat Dec 07 02:47:32 UTC 2024","","test_charm","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","322246","test_upgrade_from_edge","tests.integration","Sat Dec 07 02:34:54 UTC 2024","failed","Sat Dec 07 02:40:16 UTC 2024","","test_upgrade","",""
"Test log rotation.","903032","test_log_rotation","tests.integration","Sat Dec 07 02:32:45 UTC 2024","broken","Sat Dec 07 02:47:48 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","0","test_exporter_endpoint_with_tls","tests.integration","Sat Dec 07 02:57:28 UTC 2024","skipped","Sat Dec 07 02:57:28 UTC 2024","","test_exporter","",""
"Test the deployment of the charm.","51574","test_build_and_deploy","tests.integration","Sat Dec 07 02:32:37 UTC 2024","broken","Sat Dec 07 02:33:29 UTC 2024","","test_node_port","",""
